SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,lat,lon
1044017,1044017,1,h:10936,41.1175966,-73.4078968
1115908,1115908,1,h:23558,39.4142688,-77.4105409
1258761,1258761,1,h:47021,38.8951118,-77.0363658
1258761,1258761,1,h:47021,38.8951118,-77.0363658
1115908,1115908,1,h:23558,39.4142688,-77.4105409
1115908,1115908,1,h:280373,39.4142688,-77.4105409
1311947,1311947,1,h:125876,40.7143528,-74.0059731
1044017,1044017,3,h:10936,41.1175966,-73.4078968
1044017,1044017,3,h:11195,41.1175966,-73.4078968
1258761,1258761,3,h:13909,38.8951118,-77.0363658
1311947,1311947,3,h:4202,40.7143528,-74.0059731
1311947,1311947,3,h:15889,40.7143528,-74.0059731
1311947,1311947,3,h:7284,40.7143528,-74.0059731
1258761,1258761,3,h:7620,38.8951118,-77.0363658
1100441,1100441,3,h:107670,36.114646,-115.172816
1266756,1266756,3,h:228595,33.4255104,-111.9400054
1100441,1100441,3,h:107670,36.114646,-115.172816
1100441,1100441,3,h:107670,36.114646,-115.172816
1100441,1100441,4,h:88443,36.114646,-115.172816
1100441,1100441,4,h:156218,36.114646,-115.172816
1044017,1044017,4,h:7284,41.1175966,-73.4078968
1100441,1100441,4,h:751484,36.114646,-115.172816
1266756,1266756,4,h:228595,33.4255104,-111.9400054
1266756,1266756,4,h:54707,33.4255104,-111.9400054
1058587,1058587,12,h:802,33.8358492,-118.3406288
1103842,1103842,12,h:50636,30.267153,-97.7430608
1186183,1186183,12,h:10935,33.6189101,-117.9289469
1283469,1283469,12,h:32679,42.8509348,-72.5578619
1186183,1186183,12,h:72887,33.6189101,-117.9289469
1283469,1283469,12,h:2297,42.8509348,-72.5578619
1283469,1283469,12,h:11195,42.8509348,-72.5578619
1103842,1103842,12,h:29776,30.267153,-97.7430608
1103842,1103842,12,h:8351,30.267153,-97.7430608
1103842,1103842,12,h:4202,30.267153,-97.7430608
1103842,1103842,12,h:5222,30.267153,-97.7430608
1021849,1021849,12,h:4760,43.1788967,-88.1173132
1186183,1186183,12,h:788886,33.6189101,-117.9289469
1103842,1103842,1,h:4202,30.267153,-97.7430608
1296168,1296168,1,h:13909,34.0522342,-118.2436849
1296168,1296168,1,h:9822,34.0522342,-118.2436849
1296168,1296168,1,h:9822,34.0522342,-118.2436849
1296168,1296168,1,h:4432,34.0522342,-118.2436849
1703831,1703831,1,h:16091,41.4994954,-81.6954088
1097327,1097327,1,h:5222,40.715972,-74.001437
1021849,1021849,1,h:7620,43.1788967,-88.1173132
1058587,1058587,1,h:9310,33.8358492,-118.3406288
1021849,1021849,1,h:4432,43.1788967,-88.1173132
1021849,1021849,1,h:16436,43.1788967,-88.1173132
1058587,1058587,1,h:5222,33.8358492,-118.3406288
1058587,1058587,1,h:5222,33.8358492,-118.3406288
1283469,1283469,3,h:28304,42.8509348,-72.5578619
1097327,1097327,1,h:5222,40.715972,-74.001437
1097327,1097327,1,h:7620,40.715972,-74.001437
1058587,1058587,1,h:5222,33.8358492,-118.3406288
1097327,1097327,1,h:783,40.715972,-74.001437
1058587,1058587,1,h:4700,33.8358492,-118.3406288
1006689,1006689,1,h:68706,34.1063989,-117.5931084
1006689,1006689,1,h:68706,34.1063989,-117.5931084
1703831,1703831,1,h:7620,41.4994954,-81.6954088
1703831,1703831,1,h:8595,41.4994954,-81.6954088
1703831,1703831,1,h:16091,41.4994954,-81.6954088
1006689,1006689,3,h:7491,34.1063989,-117.5931084
1006689,1006689,3,h:7491,34.1063989,-117.5931084
1283469,1283469,3,h:50547,42.8509348,-72.5578619
1283469,1283469,3,h:29488,42.8509348,-72.5578619
1186183,1186183,3,h:9310,33.6189101,-117.9289469
1186183,1186183,3,h:23558,33.6189101,-117.9289469
1097327,1097327,3,h:112931,40.715972,-74.001437
1296168,1296168,4,h:214269,34.0522342,-118.2436849
1186183,1186183,4,h:23558,33.6189101,-117.9289469
1186183,1186183,4,h:9310,33.6189101,-117.9289469
1296168,1296168,4,h:525348,34.0522342,-118.2436849
1006689,1006689,4,h:68706,34.1063989,-117.5931084
1703831,1703831,4,h:28304,41.4994954,-81.6954088
1021849,1021849,4,h:4432,43.1788967,-88.1173132
1072223,1072223,12,h:783,40.715972,-74.001437
1102257,1102257,12,h:160081,40.715972,-74.001437
1000235,1000235,12,h:375524,33.4941704,-111.9260519
1072223,1072223,12,h:7620,40.715972,-74.001437
1072223,1072223,12,h:10935,40.715972,-74.001437
1072223,1072223,12,h:783,40.715972,-74.001437
1210092,1210092,12,h:46717,37.8043722,-122.2708026
1601623,1601623,12,h:7620,34.0522342,-118.2436849
1210092,1210092,12,h:142872,37.8043722,-122.2708026
1210092,1210092,12,h:46717,37.8043722,-122.2708026
1072223,1072223,12,h:66693,40.715972,-74.001437
1210092,1210092,12,h:5222,37.8043722,-122.2708026
1000235,1000235,3,h:503303,33.4941704,-111.9260519
1601623,1601623,1,h:10936,34.0522342,-118.2436849
1102257,1102257,1,h:46717,40.715972,-74.001437
1102257,1102257,1,h:29488,40.715972,-74.001437
1210092,1210092,1,h:18425,37.8043722,-122.2708026
1102257,1102257,1,h:15396,40.715972,-74.001437
1102257,1102257,1,h:23245,40.715972,-74.001437
1601623,1601623,3,h:2297,34.0522342,-118.2436849
1601623,1601623,3,h:2297,34.0522342,-118.2436849
1000235,1000235,3,h:945686,33.4941704,-111.9260519
1000235,1000235,3,h:151138,33.4941704,-111.9260519
1601623,1601623,3,h:7620,34.0522342,-118.2436849
1000235,1000235,3,h:774083,33.4941704,-111.9260519
1000235,1000235,3,h:151138,33.4941704,-111.9260519
1072223,1072223,3,h:107670,40.715972,-74.001437
1000235,1000235,4,h:119458,33.4941704,-111.9260519
1000235,1000235,4,h:104175,33.4941704,-111.9260519
1601623,1601623,4,h:11492,34.0522342,-118.2436849
1072223,1072223,4,h:21692,40.715972,-74.001437
1601623,1601623,4,h:7489,34.0522342,-118.2436849
1072327,1072327,12,h:598912,40.9114882,-73.7823549
1350496,1350496,12,h:28193,40.65,-73.95
1011171,1011171,12,h:2141,44.9799654,-93.2638361
1114935,1114935,12,h:190958,38.8951118,-77.0363658
1171949,1171949,12,h:60,32.981212,-117.078863
1110257,1110257,12,h:16091,40.0373914,-83.0005853
1171949,1171949,12,h:38424,32.981212,-117.078863
1114935,1114935,12,h:47021,38.8951118,-77.0363658
1048288,1048288,12,h:584968,33.449806,-112.3582136
1321635,1321635,12,h:51712,41.8781136,-87.6297982
1346417,1346417,12,h:7620,34.0522342,-118.2436849
1346417,1346417,12,h:65674,34.0522342,-118.2436849
1011171,1011171,12,h:2399,44.9799654,-93.2638361
1118343,1118343,12,h:9822,42.3726399,-71.1096528
1350496,1350496,3,h:28193,40.65,-73.95
1350496,1350496,12,h:5834,40.65,-73.95
1110257,1110257,12,h:16091,40.0373914,-83.0005853
1110257,1110257,12,h:7489,40.0373914,-83.0005853
1346417,1346417,12,h:388,34.0522342,-118.2436849
1346417,1346417,12,h:60,34.0522342,-118.2436849
1011171,1011171,3,h:64,44.9799654,-93.2638361
1118343,1118343,12,h:9822,42.3726399,-71.1096528
1072327,1072327,12,h:11492,40.9114882,-73.7823549
1114935,1114935,12,h:47021,38.8951118,-77.0363658
1350496,1350496,12,h:28193,40.65,-73.95
1118343,1118343,12,h:23558,42.3726399,-71.1096528
1350496,1350496,12,h:28193,40.65,-73.95
1118343,1118343,12,h:29200,42.3726399,-71.1096528
1346417,1346417,12,h:6345,34.0522342,-118.2436849
1011171,1011171,12,h:7489,44.9799654,-93.2638361
1114935,1114935,12,h:13909,38.8951118,-77.0363658
1350496,1350496,12,h:28193,40.65,-73.95
1118343,1118343,12,h:17202,42.3726399,-71.1096528
1118343,1118343,12,h:17702,42.3726399,-71.1096528
1072327,1072327,12,h:10936,40.9114882,-73.7823549
1048288,1048288,12,h:62118,33.449806,-112.3582136
1048288,1048288,3,h:54594,33.449806,-112.3582136
1346417,1346417,12,h:782,34.0522342,-118.2436849
1321635,1321635,12,h:11138,41.8781136,-87.6297982
1321635,1321635,12,h:28304,41.8781136,-87.6297982
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1171949,1171949,1,h:32163,32.981212,-117.078863
1238417,1238417,1,h:4432,39.6477653,-104.9877597
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1238417,1238417,1,h:11138,39.6477653,-104.9877597
1238417,1238417,1,h:11138,39.6477653,-104.9877597
1048288,1048288,3,h:54377,33.449806,-112.3582136
1346417,1346417,1,h:7620,34.0522342,-118.2436849
1048288,1048288,3,h:54379,33.449806,-112.3582136
1072327,1072327,1,h:33767,40.9114882,-73.7823549
1238417,1238417,3,h:5452,39.6477653,-104.9877597
1171949,1171949,1,h:32163,32.981212,-117.078863
1011171,1011171,3,h:32679,44.9799654,-93.2638361
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1238417,1238417,1,h:4432,39.6477653,-104.9877597
1171949,1171949,1,h:38424,32.981212,-117.078863
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1011171,1011171,1,h:38081,44.9799654,-93.2638361
1171949,1171949,3,h:38424,32.981212,-117.078863
1171949,1171949,3,h:7620,32.981212,-117.078863
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1072327,1072327,1,h:11492,40.9114882,-73.7823549
1238417,1238417,3,h:4432,39.6477653,-104.9877597
1321635,1321635,1,h:8595,41.8781136,-87.6297982
1110257,1110257,1,h:16091,40.0373914,-83.0005853
1238417,1238417,1,h:4432,39.6477653,-104.9877597
1238417,1238417,1,h:11195,39.6477653,-104.9877597
1238417,1238417,3,h:11195,39.6477653,-104.9877597
1238417,1238417,3,h:4432,39.6477653,-104.9877597
1238417,1238417,3,h:11195,39.6477653,-104.9877597
1110257,1110257,3,h:2297,40.0373914,-83.0005853
1238417,1238417,3,h:140802,39.6477653,-104.9877597
1048288,1048288,3,h:119448,33.449806,-112.3582136
1350496,1350496,3,h:28193,40.65,-73.95
1321635,1321635,3,h:4084,41.8781136,-87.6297982
1238417,1238417,3,h:11195,39.6477653,-104.9877597
1238417,1238417,3,h:4432,39.6477653,-104.9877597
1110257,1110257,3,h:25610,40.0373914,-83.0005853
1048288,1048288,4,h:62118,33.449806,-112.3582136
1110257,1110257,4,h:62528,40.0373914,-83.0005853
1048288,1048288,4,h:62118,33.449806,-112.3582136
1346427,1346427,12,h:49915,37.7361933,-121.9466284
1328653,1328653,12,h:47596,27.197548,-80.2528257
1128544,1128544,3,h:154703,38.9687213,-77.3410958
1346427,1346427,12,h:75314,37.7361933,-121.9466284
1307294,1307294,12,h:109841,37.6879241,-122.4702079
1294897,1294897,12,h:169601,33.4255104,-111.9400054
1294897,1294897,12,h:103165,33.4255104,-111.9400054
1328653,1328653,12,h:47596,27.197548,-80.2528257
1319242,1319242,3,h:3104,39.7685155,-86.1580736
1328653,1328653,12,h:2297,27.197548,-80.2528257
1065946,1065946,3,h:104177,40.7143528,-74.0059731
1184076,1184076,12,h:9310,33.0198431,-96.6988856
1184076,1184076,12,h:5222,33.0198431,-96.6988856
1037841,1037841,12,h:10935,33.8314058,-118.2820165
1307294,1307294,12,h:109841,37.6879241,-122.4702079
1037841,1037841,12,h:215849,33.8314058,-118.2820165
1269343,1269343,12,h:5222,37.5202145,-122.2758008
1621771,1621771,12,h:7491,47.6062095,-122.3320708
1621771,1621771,12,h:60,47.6062095,-122.3320708
1047786,1047786,12,h:16436,43.0389025,-87.9064736
1307294,1307294,12,h:109841,37.6879241,-122.4702079
1184076,1184076,12,h:84899,33.0198431,-96.6988856
1037841,1037841,12,h:6352,33.8314058,-118.2820165
1037841,1037841,12,h:38137,33.8314058,-118.2820165
1037841,1037841,12,h:28017,33.8314058,-118.2820165
1307294,1307294,1,h:109841,37.6879241,-122.4702079
1307172,1307172,1,h:64,41.8781136,-87.6297982
1294897,1294897,1,h:103165,33.4255104,-111.9400054
1269343,1269343,1,h:38140,37.5202145,-122.2758008
1065946,1065946,3,h:102712,40.7143528,-74.0059731
1269343,1269343,1,h:60,37.5202145,-122.2758008
1047786,1047786,1,h:16436,43.0389025,-87.9064736
1307172,1307172,1,h:7620,41.8781136,-87.6297982
1065946,1065946,1,h:727116,40.7143528,-74.0059731
1307294,1307294,1,h:109841,37.6879241,-122.4702079
1307172,1307172,1,h:7620,41.8781136,-87.6297982
1128544,1128544,1,h:478,38.9687213,-77.3410958
1294897,1294897,1,h:169601,33.4255104,-111.9400054
1047786,1047786,1,h:28192,43.0389025,-87.9064736
1294897,1294897,3,h:4432,33.4255104,-111.9400054
1294897,1294897,3,h:7489,33.4255104,-111.9400054
1307294,1307294,1,h:109841,37.6879241,-122.4702079
1319242,1319242,1,h:138863,39.7685155,-86.1580736
1319242,1319242,1,h:2297,39.7685155,-86.1580736
1294897,1294897,1,h:54757,33.4255104,-111.9400054
1294897,1294897,1,h:103165,33.4255104,-111.9400054
1184076,1184076,1,h:7491,33.0198431,-96.6988856
1307172,1307172,1,h:11195,41.8781136,-87.6297982
1621771,1621771,1,h:32679,47.6062095,-122.3320708
1621771,1621771,1,h:2297,47.6062095,-122.3320708
1047786,1047786,1,h:28192,43.0389025,-87.9064736
1621771,1621771,1,h:60,47.6062095,-122.3320708
1047786,1047786,1,h:6352,43.0389025,-87.9064736
1294897,1294897,1,h:169601,33.4255104,-111.9400054
1047786,1047786,1,h:16436,43.0389025,-87.9064736
1269343,1269343,1,h:60,37.5202145,-122.2758008
1269343,1269343,1,h:689973,37.5202145,-122.2758008
1307172,1307172,3,h:13909,41.8781136,-87.6297982
1184076,1184076,3,h:4432,33.0198431,-96.6988856
1065946,1065946,3,h:132192,40.7143528,-74.0059731
1294897,1294897,3,h:591438,33.4255104,-111.9400054
1128544,1128544,3,h:154703,38.9687213,-77.3410958
1128544,1128544,3,h:154703,38.9687213,-77.3410958
1328653,1328653,3,h:2297,27.197548,-80.2528257
1065946,1065946,3,h:130049,40.7143528,-74.0059731
1128544,1128544,3,h:154703,38.9687213,-77.3410958
1065946,1065946,3,h:610436,40.7143528,-74.0059731
1065946,1065946,3,h:183555,40.7143528,-74.0059731
1128544,1128544,3,h:154703,38.9687213,-77.3410958
1294897,1294897,3,h:54757,33.4255104,-111.9400054
1621771,1621771,3,h:60,47.6062095,-122.3320708
1065946,1065946,3,h:4432,40.7143528,-74.0059731
1319242,1319242,3,h:2297,39.7685155,-86.1580736
1319242,1319242,3,h:11138,39.7685155,-86.1580736
1307172,1307172,3,h:11195,41.8781136,-87.6297982
1294897,1294897,3,h:445025,33.4255104,-111.9400054
1294897,1294897,4,h:54360,33.4255104,-111.9400054
1294897,1294897,4,h:54653,33.4255104,-111.9400054
1319242,1319242,4,h:11138,39.7685155,-86.1580736
1328653,1328653,4,h:46717,27.197548,-80.2528257
1328653,1328653,4,h:2297,27.197548,-80.2528257
1319242,1319242,4,h:142566,39.7685155,-86.1580736
1319242,1319242,4,h:87811,39.7685155,-86.1580736
1294897,1294897,4,h:54273,33.4255104,-111.9400054
1307172,1307172,4,h:11195,41.8781136,-87.6297982
1307172,1307172,4,h:21948,41.8781136,-87.6297982
1294897,1294897,4,h:54757,33.4255104,-111.9400054
1294897,1294897,4,h:54594,33.4255104,-111.9400054
1294897,1294897,4,h:103165,33.4255104,-111.9400054
1621771,1621771,4,h:60,47.6062095,-122.3320708
1294897,1294897,4,h:54346,33.4255104,-111.9400054
1294897,1294897,4,h:505470,33.4255104,-111.9400054
1047792,1047792,12,h:8449,34.0200114,-117.9495083
1038843,1038843,12,h:10936,25.673211,-100.309201
1304335,1304335,12,h:86481,40.7143528,-74.0059731
1047792,1047792,12,h:7491,34.0200114,-117.9495083
1038843,1038843,12,h:48997,25.673211,-100.309201
1038843,1038843,12,h:20719,25.673211,-100.309201
1038843,1038843,12,h:12971,25.673211,-100.309201
1038843,1038843,12,h:132792,25.673211,-100.309201
1304335,1304335,12,h:27971,40.7143528,-74.0059731
1304335,1304335,12,h:86481,40.7143528,-74.0059731
1700030,1700030,12,h:11138,39.0997265,-94.5785667
1700030,1700030,12,h:9310,39.0997265,-94.5785667
1700030,1700030,1,h:11138,39.0997265,-94.5785667
1261774,1261774,1,h:32207,38.8951118,-77.0363658
1249028,1249028,3,h:135397,41.7189392,-83.7129935
1700030,1700030,1,h:9822,39.0997265,-94.5785667
1047792,1047792,1,h:8449,34.0200114,-117.9495083
1047792,1047792,1,h:4432,34.0200114,-117.9495083
1304335,1304335,1,h:86481,40.7143528,-74.0059731
1047792,1047792,1,h:7620,34.0200114,-117.9495083
1261774,1261774,1,h:13909,38.8951118,-77.0363658
1261774,1261774,1,h:60,38.8951118,-77.0363658
1261774,1261774,1,h:154352,38.8951118,-77.0363658
1261774,1261774,1,h:60,38.8951118,-77.0363658
1700030,1700030,1,h:17689,39.0997265,-94.5785667
1304335,1304335,3,h:86481,40.7143528,-74.0059731
1249028,1249028,3,h:826490,41.7189392,-83.7129935
1249028,1249028,3,h:529792,41.7189392,-83.7129935
1249028,1249028,3,h:979412,41.7189392,-83.7129935
1249028,1249028,4,h:43946,41.7189392,-83.7129935
1304335,1304335,4,h:37398,40.7143528,-74.0059731
1047792,1047792,4,h:7620,34.0200114,-117.9495083
1047792,1047792,4,h:5222,34.0200114,-117.9495083
1047792,1047792,4,h:7491,34.0200114,-117.9495083
1249028,1249028,4,h:318782,41.7189392,-83.7129935
1249028,1249028,4,h:632279,41.7189392,-83.7129935
1004037,1004037,12,h:13777,35.823483,-78.8255621
1023418,1023418,3,h:280373,38.9695545,-77.3860976
1059394,1059394,12,h:37402,37.629349,-122.400087
1004037,1004037,12,h:10086,35.823483,-78.8255621
1325947,1325947,12,h:41535,40.7282239,-73.7948516
1079799,1079799,12,h:12004,32.981212,-117.078863
1124858,1124858,12,h:9310,32.802955,-96.769923
1245809,1245809,12,h:44566,40.715972,-74.001437
1325947,1325947,12,h:127023,40.7282239,-73.7948516
1059394,1059394,12,h:28772,37.629349,-122.400087
1004037,1004037,12,h:261190,35.823483,-78.8255621
1085501,1085501,12,h:10936,40.715972,-74.001437
1245809,1245809,12,h:153792,40.715972,-74.001437
1249297,1249297,12,h:60,42.0695391,-72.6148117
1085501,1085501,12,h:10936,40.715972,-74.001437
1124858,1124858,12,h:9310,32.802955,-96.769923
1124858,1124858,12,h:155788,32.802955,-96.769923
1023418,1023418,3,h:64,38.9695545,-77.3860976
1081714,1081714,12,h:25610,33.5386523,-112.1859866
1081714,1081714,12,h:9751,33.5386523,-112.1859866
1081714,1081714,12,h:16642,33.5386523,-112.1859866
1004037,1004037,12,h:5776,35.823483,-78.8255621
1085501,1085501,12,h:10936,40.715972,-74.001437
1249297,1249297,12,h:157566,42.0695391,-72.6148117
1059394,1059394,12,h:995,37.629349,-122.400087
1004037,1004037,12,h:154693,35.823483,-78.8255621
1085501,1085501,12,h:10936,40.715972,-74.001437
1249297,1249297,12,h:390,42.0695391,-72.6148117
1059394,1059394,12,h:34750,37.629349,-122.400087
1207338,1207338,12,h:21948,39.5444444,-104.9680556
1085501,1085501,12,h:10936,40.715972,-74.001437
1253635,1253635,12,h:28061,33.4483771,-112.0740373
1245809,1245809,12,h:82504,40.715972,-74.001437
1085501,1085501,12,h:10936,40.715972,-74.001437
1245809,1245809,12,h:474,40.715972,-74.001437
1060306,1060306,3,h:11138,40.6955572,-105.5943388
1207338,1207338,1,h:11138,39.5444444,-104.9680556
1081714,1081714,1,h:25610,33.5386523,-112.1859866
1081714,1081714,1,h:9751,33.5386523,-112.1859866
1081714,1081714,1,h:9751,33.5386523,-112.1859866
1207338,1207338,1,h:11138,39.5444444,-104.9680556
1253635,1253635,3,h:171306,33.4483771,-112.0740373
1198643,1198643,1,h:28304,41.8781136,-87.6297982
1245809,1245809,1,h:114781,40.715972,-74.001437
1059394,1059394,1,h:49266,37.629349,-122.400087
1207338,1207338,1,h:11138,39.5444444,-104.9680556
1198643,1198643,1,h:51712,41.8781136,-87.6297982
1079799,1079799,1,h:31710,32.981212,-117.078863
1079799,1079799,1,h:9310,32.981212,-117.078863
1325947,1325947,1,h:788,40.7282239,-73.7948516
1062191,1062191,1,h:9310,32.802955,-96.769923
1079799,1079799,1,h:12004,32.981212,-117.078863
1325947,1325947,1,h:3317,40.7282239,-73.7948516
1062191,1062191,1,h:5222,32.802955,-96.769923
1079799,1079799,1,h:39814,32.981212,-117.078863
1079799,1079799,1,h:39814,32.981212,-117.078863
1198643,1198643,1,h:28304,41.8781136,-87.6297982
1079799,1079799,1,h:12004,32.981212,-117.078863
1207338,1207338,1,h:11138,39.5444444,-104.9680556
1124858,1124858,1,h:29863,32.802955,-96.769923
1004058,1004058,3,h:886039,33.4483771,-112.0740373
1004058,1004058,3,h:290329,33.4483771,-112.0740373
1079799,1079799,3,h:31710,32.981212,-117.078863
1253635,1253635,3,h:171306,33.4483771,-112.0740373
1060306,1060306,3,h:7620,40.6955572,-105.5943388
1060306,1060306,3,h:60,40.6955572,-105.5943388
1060306,1060306,3,h:60,40.6955572,-105.5943388
1249297,1249297,3,h:3570,42.0695391,-72.6148117
1249297,1249297,3,h:28192,42.0695391,-72.6148117
1060306,1060306,3,h:465201,40.6955572,-105.5943388
1060306,1060306,3,h:465201,40.6955572,-105.5943388
1245809,1245809,3,h:7491,40.715972,-74.001437
1062191,1062191,3,h:9310,32.802955,-96.769923
1062191,1062191,3,h:9310,32.802955,-96.769923
1062191,1062191,3,h:11138,32.802955,-96.769923
1004058,1004058,3,h:93844,33.4483771,-112.0740373
1079799,1079799,3,h:804431,32.981212,-117.078863
1023418,1023418,3,h:64,38.9695545,-77.3860976
1253635,1253635,3,h:28061,33.4483771,-112.0740373
1023418,1023418,3,h:4432,38.9695545,-77.3860976
1079799,1079799,3,h:12004,32.981212,-117.078863
1023418,1023418,3,h:4432,38.9695545,-77.3860976
1253635,1253635,4,h:219387,33.4483771,-112.0740373
1081714,1081714,4,h:25610,33.5386523,-112.1859866
1081714,1081714,4,h:23558,33.5386523,-112.1859866
1253635,1253635,4,h:171306,33.4483771,-112.0740373
1198643,1198643,4,h:789646,41.8781136,-87.6297982
1253635,1253635,4,h:4699,33.4483771,-112.0740373
1198643,1198643,4,h:28304,41.8781136,-87.6297982
1004058,1004058,4,h:93850,33.4483771,-112.0740373
1253635,1253635,4,h:171306,33.4483771,-112.0740373
1124858,1124858,4,h:9310,32.802955,-96.769923
1253635,1253635,4,h:28061,33.4483771,-112.0740373
1253635,1253635,4,h:28061,33.4483771,-112.0740373
1206620,1206620,12,h:23558,42.1711365,-87.8445119
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1206620,1206620,12,h:11195,42.1711365,-87.8445119
1029285,1029285,12,h:7516,40.740389,-73.983385
1346527,1346527,12,h:2964,47.6062095,-122.3320708
1040820,1040820,12,h:346827,37.7749295,-122.4194155
1040820,1040820,12,h:2964,37.7749295,-122.4194155
1015959,1015959,12,h:6635,40.715972,-74.001437
1040820,1040820,12,h:2964,37.7749295,-122.4194155
1040820,1040820,12,h:2964,37.7749295,-122.4194155
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1123914,1123914,12,h:11138,39.7391536,-104.9847034
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1123914,1123914,12,h:9310,39.7391536,-104.9847034
1015959,1015959,12,h:6635,40.715972,-74.001437
1206620,1206620,12,h:191923,42.1711365,-87.8445119
1123914,1123914,12,h:9310,39.7391536,-104.9847034
1123914,1123914,12,h:2297,39.7391536,-104.9847034
1206620,1206620,12,h:46717,42.1711365,-87.8445119
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1206620,1206620,12,h:11195,42.1711365,-87.8445119
1123914,1123914,12,h:11138,39.7391536,-104.9847034
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1029285,1029285,12,h:6951,40.740389,-73.983385
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1040820,1040820,12,h:5222,37.7749295,-122.4194155
1346527,1346527,12,h:10936,47.6062095,-122.3320708
1015959,1015959,12,h:17689,40.715972,-74.001437
1040820,1040820,12,h:61002,37.7749295,-122.4194155
1040820,1040820,12,h:61002,37.7749295,-122.4194155
1346527,1346527,1,h:9310,47.6062095,-122.3320708
1346527,1346527,1,h:979524,47.6062095,-122.3320708
2065924,2065924,3,h:93791,34.0522342,-118.2436849
1040820,1040820,1,h:5222,37.7749295,-122.4194155
1029285,1029285,1,h:162269,40.740389,-73.983385
1040820,1040820,3,h:5222,37.7749295,-122.4194155
1123914,1123914,1,h:7491,39.7391536,-104.9847034
1123914,1123914,1,h:11138,39.7391536,-104.9847034
1123914,1123914,1,h:11138,39.7391536,-104.9847034
1040820,1040820,1,h:5222,37.7749295,-122.4194155
1123914,1123914,1,h:11195,39.7391536,-104.9847034
1040820,1040820,1,h:5222,37.7749295,-122.4194155
1123914,1123914,1,h:11138,39.7391536,-104.9847034
1040820,1040820,1,h:3104,37.7749295,-122.4194155
2065924,2065924,3,h:178863,34.0522342,-118.2436849
1123914,1123914,3,h:11138,39.7391536,-104.9847034
1040820,1040820,3,h:5222,37.7749295,-122.4194155
1015959,1015959,3,h:9822,40.715972,-74.001437
1040820,1040820,3,h:5222,37.7749295,-122.4194155
1346527,1346527,3,h:9822,47.6062095,-122.3320708
1029285,1029285,3,h:409,40.740389,-73.983385
1123914,1123914,3,h:11138,39.7391536,-104.9847034
1040820,1040820,3,h:5222,37.7749295,-122.4194155
1015959,1015959,3,h:9822,40.715972,-74.001437
1040820,1040820,3,h:5222,37.7749295,-122.4194155
1040820,1040820,3,h:5222,37.7749295,-122.4194155
2065924,2065924,3,h:503306,34.0522342,-118.2436849
1040820,1040820,4,h:60,37.7749295,-122.4194155
1123914,1123914,4,h:38424,39.7391536,-104.9847034
1123914,1123914,4,h:11138,39.7391536,-104.9847034
2065924,2065924,4,h:720673,34.0522342,-118.2436849
2065924,2065924,4,h:601457,34.0522342,-118.2436849
2065924,2065924,4,h:235785,34.0522342,-118.2436849
1040820,1040820,4,h:60,37.7749295,-122.4194155
1029285,1029285,4,h:322760,40.740389,-73.983385
1040820,1040820,4,h:5222,37.7749295,-122.4194155
1123914,1123914,4,h:11138,39.7391536,-104.9847034
1040820,1040820,4,h:5222,37.7749295,-122.4194155
1030316,1030316,12,h:782,40.3030556,-74.7369444
1030316,1030316,12,h:6345,40.3030556,-74.7369444
1226127,1226127,12,h:7491,39.5296329,-119.8138027
1141686,1141686,12,h:11195,38.9806658,-77.100256
1039262,1039262,12,h:64,40.4790998,-80.2878794
1141686,1141686,12,h:13909,38.9806658,-77.100256
1039262,1039262,12,h:7489,40.4790998,-80.2878794
1030316,1030316,12,h:58456,40.3030556,-74.7369444
1215061,1215061,12,h:6345,40.7942859126716,-73.9718699455261
1030316,1030316,12,h:2061,40.3030556,-74.7369444
1039262,1039262,12,h:86326,40.4790998,-80.2878794
1030316,1030316,12,h:2964,40.3030556,-74.7369444
1152965,1152965,12,h:14094,37.798577,-122.4246535
1226127,1226127,3,h:7491,39.5296329,-119.8138027
1152965,1152965,12,h:37397,37.798577,-122.4246535
1215061,1215061,12,h:419555,40.7942859126716,-73.9718699455261
1226127,1226127,12,h:7491,39.5296329,-119.8138027
1215061,1215061,12,h:114777,40.7942859126716,-73.9718699455261
1215061,1215061,12,h:102940,40.7942859126716,-73.9718699455261
1066275,1066275,12,h:4432,35.0844909,-106.6511367
1030316,1030316,12,h:6345,40.3030556,-74.7369444
1215061,1215061,12,h:19766,40.7942859126716,-73.9718699455261
1141686,1141686,1,h:11195,38.9806658,-77.100256
1226127,1226127,1,h:7491,39.5296329,-119.8138027
1141686,1141686,1,h:13909,38.9806658,-77.100256
1039262,1039262,1,h:2297,40.4790998,-80.2878794
1039262,1039262,1,h:4202,40.4790998,-80.2878794
1039262,1039262,1,h:142566,40.4790998,-80.2878794
