USERID,ITEMID,RATING,LATITUDE,LONGITUDE
5540,h:608,1,38.936193,-77.352577
15065,h:19397,1,32.338958,-90.329674
17127,h:558,1,38.9007,-77.0501
10486,h:134,1,37.786567,-122.414588
764,h:3340,1,55.754729,37.598653
14317,h:8002,1,40.709664,-112.005292
14263,h:7092,1,50.05235,8.585331
11225,h:2222,1,39.1645,-76.622582
1394,h:139,1,40.771133,-73.974187
16778,h:515,1,38.902833,-77.024792
1868,h:249,1,40.776219,-73.976054
12846,h:4569,1,51.086529,3.717211
13581,h:4071,1,40.774544,-73.790576
8751,h:1217,1,40.676318,-73.977024
3142,h:6517,1,41.255325,-72.893418
13422,h:11423,1,-23.650557,-46.574809
10515,h:38440,1,0.639033,101.975118
2668,h:22714,1,39.757292,-84.638542
16645,h:4978,1,-7.005065,110.425692
11070,h:31104,1,30.455127,-84.277647
3478,h:445,1,40.760749,-73.98833
6264,h:1481,1,34.176351,-118.384543
10230,h:38149,1,46.940704,8.27029
15545,h:11524,1,41.691102,-72.768017
13456,h:1054,1,32.944433,-96.841465
6960,h:34179,1,54.65778,-5.671922
4071,h:58,1,33.94393,-118.403778
1147,h:913,1,41.876738,-87.642559
13331,h:11333,1,47.166968,8.518675
728,h:3568,1,41.598154,-87.262396
4561,h:156,1,40.74261,-74.004164
8570,h:1623,1,39.966322,-75.139572
16853,h:14921,1,59.854784,17.639186
13197,h:1165,1,41.890233,-87.644487
4478,h:5293,1,41.939115,-87.712194
16154,h:3129,1,49.284822,-123.060139
3493,h:25734,1,50.44935,-104.55914
5773,h:373,1,35.921979,-86.886082
5479,h:31457,1,38.908963,-77.106337
15574,h:3448,1,45.465887,9.191948
3554,h:4587,1,40.114699,-76.522329
3548,h:25999,1,38.589691,-121.522558
2116,h:162,1,40.753136,-73.97491
8137,h:4713,1,33.395194,-111.855536
6152,h:1799,1,35.395348,-97.596636
4222,h:6370,1,43.655526,-79.380545
11357,h:34,1,37.779568,-122.413874
9450,h:16,1,37.744026,-122.425109
6277,h:734,1,42.359637,-71.053695
2916,h:6924,1,28.372937,-81.549454
2766,h:23096,1,38.835735,-91.955057
32,h:156,1,40.74256,-74.000445
2431,h:1609,1,40.706679,-74.018155
7184,h:28526,1,28.822116,-96.987723
14794,h:1481,1,34.187895,-118.389072
12181,h:833,1,47.613558,-122.346006
586,h:8805,1,42.212884,-85.649436
11255,h:35494,1,50.736182,4.237348
9967,h:3974,1,30.2659,-97.7686
3854,h:20488,1,56.948846,24.108781
14763,h:445,1,40.759941,-73.995178
10344,h:5763,1,-6.392603,106.94393
2794,h:1470,1,40.721446,-73.997499
10534,h:11761,1,27.722317,-97.401457
6760,h:31697,1,40.218139,-85.441885
15334,h:7332,1,37.992545,-1.133381
14882,h:152,1,40.774296,-73.912794
366,h:250,1,30.181242,-97.779488
16373,h:42218,1,41.97977,-91.664481
15526,h:24537,1,49.880749,-97.199145
9302,h:1542,1,1.493427,124.845155
1471,h:890,1,40.642198,-73.99402
4728,h:12869,1,51.458677,-0.972125
5644,h:12863,1,40.448435,-79.946803
12076,h:8516,1,44.95576,-93.297057
161,h:260,1,33.45778,-83.967439
11070,h:20612,1,30.476039,-84.290383
62,h:1550,1,43.102239,-88.495468
15046,h:151,1,40.68485,-73.949118
10126,h:9142,1,34.143954,-118.255291
9134,h:282,1,33.435381,-112.003813
13445,h:338,1,34.038874,-118.442413
9988,h:4927,1,42.556911,-87.825877
10450,h:17499,1,48.868667,2.367382
7770,h:9693,1,34.083008,-118.322334
6360,h:8201,1,43.083133,-77.625783
17731,h:1235,1,39.9522,-75.1446
10305,h:45,1,32.70748,-117.164909
5968,h:25655,1,40.165023,-76.298193
2390,h:1647,1,40.778684,-73.982111
10973,h:4697,1,53.378812,-2.951206
8907,h:10,1,37.762658,-122.409937
1534,h:528,1,42.341244,-71.078711
8864,h:1846,1,-6.8988,107.626596
7515,h:6146,1,39.735322,-104.954806
15354,h:10939,1,40.677527,-74.281821
15489,h:7180,1,41.904377,12.502469
8667,h:3399,1,43.627635,-70.345708
4332,h:2670,1,-23.605478,-46.667776
8455,h:633,1,29.985903,-90.256462
15198,h:36493,1,42.267585,-83.769287
12058,h:24199,1,-20.481047,-54.58229
5435,h:4416,1,34.145719,-118.151025
14680,h:6629,1,29.948943,-90.13204
13643,h:2716,1,38.896551,-77.033613
15400,h:41730,1,43.11928,-77.55734
9242,h:142,1,40.7212,-73.984
10464,h:18164,1,41.804384,-72.255442
11567,h:581,1,40.624249,-73.276102
1650,h:10518,1,42.387427,-87.958946
1797,h:7526,1,45.409335,11.879395
13014,h:5615,1,45.447517,9.209826
3433,h:334,1,34.055984,-118.235872
15146,h:249,1,43.078205,-77.550382
5631,h:896,1,21.292443,-157.82226
1439,h:16034,1,-6.270314,106.730513
728,h:876,1,41.886517,-87.633563
4984,h:5505,1,42.692082,23.32423
13340,h:280,1,37.63725,-93.101361
3482,h:142,1,40.7111,-73.9903
13608,h:2670,1,-23.599003,-46.683509
10230,h:38149,1,46.94163,8.270774
12606,h:6066,1,36.14425,-115.159212
15772,h:32155,1,43.155074,-78.680692
11749,h:14043,1,40.469413,-3.656044
10149,h:5072,1,-22.990556,-43.191667
5118,h:11206,1,30.156341,-96.367198
17579,h:156,1,40.742633,-74.007755
11428,h:264,1,41.895745,-87.625171
8421,h:31603,1,19.715101,-155.106568
1163,h:4606,1,32.748642,-97.328547
474,h:450,1,35.688534,-105.936715
15911,h:934,1,49.193413,-123.183348
18100,h:361,1,37.794354,-122.419753
11973,h:58,1,33.943532,-118.408618
3587,h:2306,1,34.033967,-118.37933
2194,h:5394,1,-33.92426,18.417196
3369,h:6894,1,43.848698,-70.110221
14862,h:41458,1,28.08349,-80.626686
7002,h:246,1,40.712671,-74.011931
7838,h:159,1,40.716556,-73.956217
17289,h:11761,1,27.657849,-97.401183
502,h:7746,1,42.64773,-73.750395
53,h:1342,1,3.043446,101.583114
2990,h:215,1,32.23222,-110.95799
11531,h:26822,1,42.936471,-87.938379
10550,h:582,1,33.423571,-111.939547
4693,h:250,1,30.2138,-97.8305
11940,h:6863,1,43.043221,-87.914896
8072,h:1219,1,33.990468,-118.466213
11381,h:800,1,47.6221,-122.321
2033,h:3415,1,44.496063,11.350165
9297,h:2670,1,-23.534373,-46.570538
12698,h:2598,1,-7.782305,110.395849
9604,h:1609,1,40.714504,-74.015598
17295,h:4202,1,30.21466,-97.761256
3812,h:0,1,37.804105,-122.46843
8327,h:20700,1,28.501667,-81.339444
11482,h:2976,1,39.33274,-84.211376
3105,h:24433,1,33.645705,-86.636878
16406,h:120,1,48.848423,2.270084
15979,h:1372,1,40.761803,-73.918079
10521,h:2495,1,39.211034,-76.880876
5102,h:30537,1,-7.212697,107.900858
1163,h:14007,1,38.017376,-84.531122
252,h:4676,1,57.406636,18.88024
6310,h:1342,1,3.077911,101.589992
9306,h:9646,1,-6.155282,106.818097
8497,h:7,1,37.793202,-122.392985
3448,h:145,1,40.71514,-73.997977
17966,h:9774,1,48.419416,-123.367602
7878,h:865,1,40.752664,-73.994309
15579,h:18030,1,-6.349421,106.750331
17107,h:581,1,40.660299,-73.089953
1840,h:18538,1,30.426894,-97.840671
17807,h:198,1,33.811298,-117.920916
17643,h:42820,1,34.019722,-118.483055
9276,h:22213,1,48.155351,-122.138057
7978,h:260,1,33.953821,-84.2319
1700,h:17716,1,41.236919,-111.957375
14762,h:4015,1,41.125698,-73.413946
9376,h:706,1,45.525195,-122.6831
4508,h:28964,1,40.64815,-89.654574
14686,h:1029,1,40.846695,-74.175899
14564,h:17503,1,30.256068,-81.567699
5799,h:91,1,40.739262,-73.987839
399,h:97,1,40.730292,-74.000535
4324,h:2120,1,42.882393,-78.875427
9543,h:3309,1,25.69216,-80.434942
12289,h:833,1,47.616319,-122.347001
16393,h:8345,1,33.669595,-112.029649
6310,h:1345,1,3.007714,101.630086
17560,h:15077,1,51.92363,4.469027
3165,h:9450,1,47.579073,-122.165556
7793,h:6863,1,43.043781,-87.915524
13020,h:21868,1,40.742315,-73.99189
10684,h:1016,1,42.37043,-71.101372
2489,h:156,1,40.74139,-73.995079
8327,h:20700,1,28.507861,-81.333288
7688,h:35188,1,33.834782,-88.583419
17677,h:19,1,37.789196,-122.415134
645,h:723,1,32.771434,-96.800962
7918,h:4082,1,40.852158,-73.941009
17645,h:12127,1,-7.70835,110.0064
11456,h:1844,1,-6.191065,106.892845
8159,h:1856,1,52.519355,13.452415
5638,h:16886,1,41.192536,-74.502096
11675,h:5554,1,48.774014,9.177754
1868,h:187,1,40.768522,-73.969875
276,h:4970,1,-7.065455,110.420776
17359,h:1236,1,40.783916,-73.9801
14287,h:32756,1,38.447491,-90.393465
4417,h:14633,1,40.67266,-73.87086
6116,h:162,1,40.7604,-73.9726
17633,h:374,1,35.958222,-84.466575
308,h:5378,1,36.910218,-121.783211
8429,h:5314,1,39.475725,-106.049885
8554,h:870,1,36.05813,-115.17135
13580,h:4850,1,34.048579,-118.490378
10680,h:156,1,40.750433,-73.991477
1453,h:1885,1,28.473209,-81.465173
161,h:260,1,33.457792,-83.967445
9852,h:1738,1,41.029626,-73.752245
9657,h:6279,1,40.853847,-73.920266
12768,h:5104,1,29.704266,-95.403973
1717,h:17820,1,38.919369,-94.657637
7219,h:249,1,41.526596,-73.659672
13667,h:14026,1,34.020476,-77.89651
5655,h:15831,1,-0.897066,100.365657
17403,h:10221,1,33.698544,-117.971894
14147,h:2428,1,37.385491,-122.031059
15599,h:16866,1,49.43931,7.77202
728,h:1011,1,41.92155,-87.642437
15873,h:88,1,40.7254,-74.0034
8503,h:36331,1,51.830533,4.144506
4320,h:28442,1,18.355345,-66.002684
13204,h:171,1,40.941008,-72.314545
5969,h:152,1,40.779307,-73.921981
17473,h:8374,1,41.898045,12.428123
2222,h:149,1,40.7273,-73.992
2209,h:26,1,37.77458,-122.437704
7636,h:11,1,37.754844,-122.415757
6957,h:2554,1,-30.085211,-51.246457
12989,h:40375,1,34.834125,-89.17597
17670,h:3317,1,37.331308,-122.031776
10230,h:35647,1,45.839709,8.911437
4047,h:8793,1,32.730391,-117.160294
10578,h:16951,1,-3.340968,114.619592
711,h:2064,1,30.220094,-92.017173
8094,h:34,1,37.786392,-122.423551
7964,h:630,1,33.627278,-84.452513
12159,h:11535,1,40.008995,-82.99122
16338,h:10,1,37.753579,-122.393244
15285,h:1382,1,40.737503,-74.030902
16406,h:13283,1,48.856734,2.30123
12469,h:45,1,32.706061,-117.161636
296,h:935,1,49.283504,-123.106547
10746,h:507,1,34.097532,-118.362598
17825,h:1734,1,41.04281,-73.568962
11388,h:889,1,40.674477,-73.963419
12170,h:1021,1,42.355085,-71.126221
12989,h:40375,1,34.833,-89.176457
7751,h:217,1,33.39337,-111.615353
6843,h:445,1,40.764568,-73.995997
3877,h:1523,1,43.038161,-76.134894
17392,h:625,1,38.898181,-77.006049
13020,h:159,1,40.718235,-73.956854
13896,h:3049,1,39.051558,-94.594441
10933,h:16,1,37.753164,-122.432021
14806,h:10193,1,41.46145,-82.031497
802,h:2872,1,42.06393,-88.291243
3854,h:3340,1,55.780627,37.558863
3704,h:1029,1,40.835198,-74.124817
10577,h:3898,1,35.858634,-86.424177
8160,h:34,1,37.781674,-122.422151
12094,h:874,1,40.715915,-74.154249
11660,h:1638,1,41.895695,-70.538871
9406,h:2554,1,-29.999652,-51.123509
8332,h:147,1,40.745805,-73.998089
9319,h:91,1,40.739843,-73.990009
16945,h:2432,1,37.726879,-122.47565
1052,h:9332,1,21.335895,-157.838527
5302,h:940,1,49.262798,-123.120486
14414,h:7336,1,29.657377,-82.412076
15073,h:264,1,41.976529,-87.905903
15648,h:1554,1,41.708731,-93.593677
2708,h:146,1,40.723785,-73.991205
3446,h:25573,1,41.877031,-87.657278
30,h:753,1,51.510492,-0.126817
11847,h:2045,1,40.75749,-89.644066
3478,h:445,1,40.760779,-73.988275
476,h:102,1,40.645122,-73.783493
2147,h:2323,1,32.713545,-117.160317
12527,h:9174,1,41.87261,-87.628927
9757,h:1269,1,51.51609,-0.07638
16395,h:4029,1,34.078979,-118.272095
10634,h:10804,1,45.439,9.17821
1864,h:8132,1,40.026473,-85.987016
3725,h:10,1,37.757772,-122.40872
13300,h:10405,1,42.264513,-87.949415
17319,h:4502,1,53.745775,-0.372847
3860,h:9951,1,39.853294,-86.239633
3545,h:7499,1,51.426,-0.273368
6750,h:3650,1,-6.220496,106.922867
16882,h:2976,1,40.634057,-81.424203
14135,h:2958,1,42.516121,-83.113194
224,h:91,1,40.742561,-73.992267
8202,h:371,1,36.246622,-86.761465
6894,h:22415,1,43.053529,-78.88357
11151,h:26052,1,35.835365,-90.70013
12386,h:34590,1,33.550645,-112.049173
16488,h:4600,1,29.783705,-95.478499
13877,h:24388,1,-8.984415,116.812454
3391,h:2755,1,44.501322,11.354605
2236,h:2267,1,42.337095,-71.076146
3955,h:156,1,40.744091,-73.994876
15160,h:134,1,37.787711,-122.412784
16098,h:16587,1,40.768062,-73.749418
12549,h:40026,1,-4.565388,-37.770352
7981,h:2670,1,-23.5563,-46.656666
17370,h:1647,1,40.772564,-73.984175
9476,h:4974,1,-7.582519,110.829227
7703,h:2805,1,25.799196,-80.198951
10734,h:6222,1,37.652941,-97.428689
7634,h:20200,1,44.903,-93.5611
15285,h:485,1,40.7227,-74.0035
12640,h:802,1,47.847381,-122.609611
2706,h:2948,1,41.97464,-87.658507
17954,h:2267,1,42.341177,-71.0664
15545,h:10811,1,41.621237,-72.662414
1734,h:17914,1,44.232753,-76.490365
9195,h:11984,1,25.869747,-80.322889
10392,h:3461,1,40.685839,-74.002237
1180,h:5689,1,48.204084,16.19396
11660,h:1638,1,41.951724,-70.714729
7637,h:802,1,47.337433,-122.596628
17310,h:3439,1,29.436508,-98.484467
2741,h:4520,1,42.395921,-71.141453
2548,h:22183,1,3.053445,101.759073
435,h:1557,1,40.722716,-99.085526
8159,h:5571,1,52.543138,13.425465
3950,h:26639,1,42.964353,-85.669835
1567,h:143,1,40.713552,-73.943201
11134,h:12463,1,29.811411,-95.39929
8946,h:5988,1,41.894786,-87.623949
11165,h:3508,1,21.307169,-157.864477
9343,h:102,1,40.643526,-73.78212
6820,h:909,1,41.899667,-87.628754
12070,h:11783,1,-23.506228,-47.455909
17055,h:3885,1,38.424042,-82.428403
2320,h:159,1,40.7173,-73.9599
16807,h:15296,1,40.569371,-74.290838
15678,h:3448,1,45.460943,9.184133
16380,h:86,1,36.107644,-115.166459
7605,h:10577,1,34.958062,-110.108495
3868,h:147,1,40.851216,-73.952065
6360,h:8201,1,43.08888,-77.60779
17269,h:7564,1,25.843255,-80.1993
14932,h:34,1,37.779651,-122.419991
15219,h:3509,1,21.290845,-157.843054
3105,h:24433,1,33.645744,-86.636818
17077,h:5432,1,38.929614,-77.033697
2869,h:3414,1,44.496019,11.3196
11660,h:1638,1,41.864807,-70.553214
9936,h:146,1,40.718321,-73.994416
18071,h:995,1,37.428674,-121.914209
9306,h:2753,1,-6.142534,106.86157
3547,h:860,1,40.759289,-73.997311
4982,h:11986,1,34.133166,-118.1995
4055,h:4082,1,40.851024,-73.938146
10656,h:10615,1,34.027609,-81.035067
12144,h:9335,1,21.284298,-157.802574
11788,h:1623,1,39.968815,-75.134851
8255,h:141,1,40.721161,-73.981017
7934,h:156,1,40.743781,-73.996091
15545,h:11524,1,41.688723,-72.769676
8608,h:7293,1,36.453393,-82.519584
8083,h:91,1,40.742061,-73.992941
9650,h:3214,1,40.42342,-3.709866
4342,h:22419,1,-6.223016,106.708732
16885,h:26379,1,26.193952,-97.956505
3446,h:908,1,41.9386,-87.6477
1288,h:4797,1,39.746159,-104.951674
3950,h:3431,1,42.958528,-85.669385
9145,h:11360,1,52.51224,13.391622
13391,h:3717,1,37.13906,-121.62538
17918,h:147,1,40.761364,-73.990479
12265,h:5461,1,32.647397,-97.059917
6230,h:403,1,37.459673,-121.916699
13567,h:4755,1,39.490264,-75.648177
9195,h:3293,1,25.741826,-80.384253
424,h:6880,1,43.038264,-87.944509
12437,h:17138,1,42.078622,-70.946807
1549,h:6812,1,33.820238,-118.38526
14593,h:249,1,40.764282,-73.970523
13225,h:40504,1,36.148154,-78.556118
15580,h:2388,1,25.777118,-80.132758
1064,h:149,1,40.729823,-73.99133
10578,h:16951,1,-3.280522,114.582622
2078,h:2151,1,33.759328,-84.39556
17147,h:2019,1,32.922613,-96.817235
14518,h:6254,1,35.205694,-80.854013
6173,h:7311,1,39.196559,-76.684141
4617,h:2814,1,39.826101,-75.134897
15159,h:786,1,47.609647,-122.335703
15265,h:145,1,40.7146,-73.9915
17310,h:3063,1,29.42375,-98.474142
16740,h:1489,1,37.837279,-122.478423
11931,h:2748,1,-8.663298,115.186593
17839,h:754,1,51.512991,-0.130614
7658,h:159,1,40.719071,-73.963867
8094,h:19,1,37.784825,-122.40735
8159,h:7983,1,52.521092,13.410272
7438,h:2360,1,34.524356,-82.801877
7854,h:20,1,37.775937,-122.393957
3169,h:20276,1,39.9443,-75.1257
12716,h:720,1,32.950362,-97.096333
1591,h:217,1,33.715425,-112.114513
14046,h:5714,1,33.764737,-84.349981
12143,h:954,1,28.531037,-81.158871
7017,h:8973,1,38.653225,-121.269018
516,h:7978,1,52.518491,13.477739
16656,h:10281,1,44.387812,-73.224643
9394,h:22302,1,34.864222,-82.383178
7940,h:22471,1,-5.140202,119.422214
12306,h:3969,1,40.905857,-74.033261
6095,h:18379,1,40.08009,-74.056011
1604,h:141,1,40.729384,-73.989663
7303,h:3974,1,30.260533,-97.775196
15375,h:4853,1,34.164588,-118.374252
2261,h:2670,1,-23.504631,-46.706243
13397,h:2485,1,37.55755,-122.268527
14595,h:697,1,42.07044,-87.705621
8113,h:9451,1,34.08564,-117.724054
483,h:7523,1,45.658571,13.828591
2504,h:1216,1,40.676584,-74.013502
964,h:33,1,37.7974,-122.433
3105,h:24433,1,33.64584,-86.636995
14623,h:88,1,40.722346,-73.997329
13456,h:7325,1,35.25617,-97.451979
8038,h:150,1,40.746623,-73.982062
16088,h:159,1,40.721,-73.9522
4357,h:768,1,40.776815,-86.067149
2388,h:5459,1,32.930497,-96.90111
16816,h:2040,1,-25.434831,-49.306804
13286,h:359,1,49.278438,-123.122288
3261,h:7685,1,44.788381,-93.214897
16872,h:280,1,39.271616,-94.670698
68,h:1117,1,45.516404,-73.55812
9146,h:3128,1,49.281992,-123.106993
167,h:159,1,40.7166,-73.9526
3734,h:26724,1,36.020458,-114.946265
8969,h:13583,1,35.795095,-78.50535
774,h:6391,1,48.579682,7.74612
9011,h:37,1,32.732346,-117.197299
9566,h:788,1,47.554911,-122.318973
16505,h:935,1,49.283414,-123.117546
16798,h:528,1,42.352074,-71.125917
7838,h:36,1,37.614589,-122.382898
4875,h:10193,1,41.466076,-82.02261
10710,h:158,1,40.738009,-73.991762
8257,h:388,1,30.267722,-97.745833
5652,h:630,1,33.640812,-84.444952
7964,h:6254,1,35.202528,-80.85308
10600,h:12850,1,27.335509,-82.543969
6783,h:282,1,33.43578,-112.00797
9676,h:165,1,40.754076,-73.984916
4177,h:156,1,40.752132,-73.99473
6472,h:28236,1,42.916388,-87.931123
14963,h:5660,1,33.447946,-112.059257
3002,h:156,1,40.750085,-73.993263
518,h:3316,1,40.575966,-111.900729
17530,h:37500,1,33.706813,-79.013463
17825,h:2527,1,41.075781,-73.472857
5817,h:1362,1,40.7366,-74.029
2138,h:9296,1,40.809979,-73.990829
5472,h:9774,1,48.417958,-123.370758
11733,h:425,1,37.270571,-80.032971
11908,h:19,1,37.789025,-122.404325
5658,h:7955,1,52.390228,4.87863
7823,h:1863,1,37.425641,-122.145364
13603,h:413,1,38.833469,-77.308467
6760,h:768,1,40.222972,-85.436109
13896,h:28708,1,38.643476,-90.199041
10930,h:507,1,34.09075,-118.314619
9929,h:20239,1,52.322819,9.809838
9650,h:4002,1,40.408836,-3.701148
11567,h:6928,1,41.095179,-73.518306
4773,h:2616,1,40.768956,-73.94346
10395,h:865,1,40.753073,-73.990291
8076,h:2948,1,41.964062,-87.641086
6966,h:693,1,40.700963,-73.991655
16395,h:8720,1,34.061945,-118.285769
17820,h:6230,1,45.068062,11.792332
397,h:6450,1,42.251659,-83.634308
14818,h:41442,1,51.509562,-3.161541
3283,h:946,1,49.163167,-122.636475
8660,h:1424,1,40.725015,-73.9991
366,h:3974,1,30.268162,-97.769912
16794,h:39627,1,39.329885,-76.602167
4337,h:10469,1,28.805935,-81.33841
6266,h:23744,1,40.415604,-80.030893
2004,h:1609,1,40.712284,-74.017817
10254,h:5011,1,40.206716,-74.006431
11510,h:11985,1,34.144775,-118.155588
10779,h:1215,1,30.248408,-97.750125
2690,h:683,1,39.747585,-104.999502
6489,h:33416,1,39.484638,-0.401495
17868,h:954,1,28.567857,-81.347015
850,h:5116,1,40.730141,-74.035078
404,h:799,1,47.598969,-122.332924
14875,h:833,1,47.613684,-122.351693
10284,h:568,1,44.982726,-93.276966
5362,h:892,1,21.278581,-157.826953
17339,h:3824,1,28.540837,-81.378512
7620,h:35091,1,21.994665,-99.01074
54,h:1375,1,40.839456,-73.884203
10830,h:32591,1,43.574365,7.03605
580,h:1319,1,51.493183,-0.142397
11047,h:7954,1,52.3666,4.87474
11441,h:22,1,37.7696,-122.422
10728,h:568,1,44.98186,-93.277445
320,h:5539,1,51.457924,7.007012
8925,h:12113,1,45.460748,9.092369
14282,h:7136,1,44.852716,-93.349382
5069,h:7135,1,44.838132,-92.944156
9309,h:10641,1,36.055721,-115.084822
16651,h:36,1,37.616373,-122.38615
11513,h:1812,1,47.375062,8.538578
14904,h:3882,1,40.786878,-111.982441
640,h:3596,1,40.462001,-3.616063
15421,h:2824,1,40.792055,-74.257577
3714,h:10469,1,28.802581,-81.337427
13575,h:697,1,40.499115,-89.014017
17001,h:7136,1,44.853891,-93.244357
16515,h:451,1,29.929064,-95.647777
17403,h:86,1,36.115356,-115.174672
5110,h:1623,1,39.968063,-75.135155
10478,h:38411,1,32.795063,-97.364553
12022,h:33408,1,-6.350104,106.673512
12968,h:9656,1,28.666983,-81.376859
1533,h:1644,1,39.363256,-74.439004
14525,h:2670,1,-23.569564,-46.69182
17817,h:729,1,34.042386,-118.266844
10381,h:15169,1,-7.22507,112.72462
14474,h:100,1,40.740299,-74.007897
17340,h:12034,1,43.651633,-70.273003
9868,h:1281,1,51.502669,-0.09214
6380,h:4537,1,55.702863,13.193057
3936,h:159,1,40.715,-73.9518
6641,h:11423,1,-23.711701,-46.549978
15662,h:451,1,30.1653,-97.8265
10659,h:20319,1,42.773277,-71.083769
15800,h:7613,1,-7.444564,112.681688
9120,h:7602,1,40.774612,-74.326179
492,h:5510,1,34.063786,-118.442711
9447,h:518,1,39.863131,-104.673592
10781,h:264,1,41.8505,-87.6111
2990,h:209,1,32.285943,-110.943777
17645,h:7349,1,-7.738795,110.380709
404,h:58,1,34.044517,-118.265097
7515,h:6146,1,39.735322,-104.954806
17145,h:32125,1,34.819722,-92.210276
16391,h:1885,1,28.475029,-81.468601
7542,h:4,1,37.800432,-122.44058
10288,h:15124,1,52.161095,-0.49704
17201,h:5528,1,50.938179,6.934281
3511,h:249,1,40.765058,-73.965935
5863,h:871,1,-6.311911,106.767959
14861,h:89,1,40.735611,-74.006651
3535,h:961,1,35.221011,-80.944047
13544,h:36359,1,39.070847,-94.580022
10534,h:25035,1,27.666768,-97.279859
11542,h:3547,1,41.501661,-81.70293
2537,h:1347,1,3.157442,101.712177
16802,h:2377,1,42.018669,-87.943517
17574,h:3078,1,26.475914,-80.065943
12369,h:709,1,45.586654,-122.590256
15480,h:162,1,40.75568,-73.982094
13945,h:1647,1,40.775536,-73.982659
6230,h:403,1,37.459688,-121.916672
15298,h:6924,1,28.388619,-81.565907
6222,h:14,1,33.558059,-117.669192
2893,h:3448,1,45.465118,9.174375
15593,h:256,1,40.740667,-74.007828
8917,h:4544,1,52.3483,4.91785
7330,h:1146,1,38.020914,-122.530469
17613,h:260,1,33.994757,-84.438272
11119,h:876,1,41.8857,-87.6334
17947,h:32403,1,-26.317697,-48.857823
8689,h:3894,1,30.264863,-81.554575
10168,h:249,1,40.719281,-73.986476
6476,h:4068,1,41.90236,12.478224
8670,h:2550,1,38.886793,-77.019503
556,h:6924,1,28.370747,-81.546793
12575,h:876,1,41.878419,-87.634102
2970,h:7612,1,-7.277251,112.787907
8662,h:6978,1,36.240082,-115.054239
17489,h:1217,1,40.672762,-73.983607
7024,h:283,1,33.451687,-111.916531
16772,h:159,1,40.723273,-73.942222
8159,h:4890,1,52.534094,13.405165
631,h:946,1,49.271375,-123.137075
8732,h:2933,1,45.501439,-122.808486
12124,h:18665,1,48.922982,2.249759
1064,h:155,1,37.446867,-122.160646
13331,h:11333,1,47.172431,8.516496
7086,h:768,1,40.423608,-86.917927
8530,h:36370,1,32.808817,-96.79489
17499,h:1,1,37.776968,-122.40852
17429,h:4438,1,38.927628,-119.985653
352,h:5948,1,43.296617,-2.987499
3006,h:10638,1,38.952211,-76.71882
4471,h:1233,1,39.953534,-75.169482
11458,h:858,1,29.689024,-95.558009
9910,h:733,1,39.752249,-105.010828
1302,h:3920,1,41.232763,-75.898027
7303,h:388,1,30.26787,-97.745894
11814,h:14,1,38.264047,-122.298107
7634,h:11409,1,32.83039,-79.8287
10292,h:48,1,37.771256,-122.443131
9375,h:19068,1,45.437989,12.318088
3293,h:14340,1,37.227672,-79.978482
10890,h:290,1,33.75081,-112.33123
3163,h:5516,1,-6.28861,106.856382
7238,h:1638,1,41.81501,-70.553068
14508,h:24008,1,42.5671,-71.4229
11017,h:9209,1,34.045916,-118.250576
14987,h:2511,1,39.973358,-75.165646
9163,h:34290,1,45.417914,-73.643968
13146,h:20607,1,29.55155,-81.222305
1272,h:2260,1,42.345,-71.0701
1535,h:249,1,41.042592,-71.967831
17003,h:918,1,41.892492,-87.636815
13677,h:1222,1,40.7157,-74.0087
7314,h:4156,1,47.614985,-122.190118
13842,h:1839,1,-0.5035,117.156
14623,h:165,1,40.760918,-73.981157
1321,h:7919,1,33.841879,-84.316318
5140,h:2360,1,34.892611,-82.293194
16200,h:36243,1,39.812836,-105.096802
1439,h:16033,1,-6.189793,106.634717
16887,h:20702,1,-6.115908,106.904179
8388,h:1341,1,3.150415,101.591392
4156,h:768,1,39.849515,-86.382962
1136,h:13794,1,41.563254,-83.647744
12666,h:3309,1,25.686136,-80.436476
5908,h:1629,1,40.633483,-75.366969
2352,h:6297,1,34.133079,-118.147663
17781,h:42895,1,34.146514,-118.263728
9394,h:2360,1,34.81798,-82.277842
5421,h:25818,1,41.891706,-87.65861
11666,h:786,1,47.605078,-122.329974
2009,h:6,1,37.809521,-122.410151
3008,h:150,1,40.744867,-73.989735
8429,h:36243,1,39.816502,-105.08154
17227,h:39559,1,43.483549,-1.561651
745,h:10499,1,46.814105,-71.223215
3651,h:18295,1,41.764704,-72.740251
3994,h:2259,1,42.34954,-71.073476
3476,h:5615,1,45.416742,9.257537
11025,h:10038,1,40.866024,-73.926456
11827,h:28798,1,30.050596,-95.241216
18041,h:4154,1,36.136251,-95.985505
13282,h:582,1,33.417921,-111.936141
13204,h:173,1,40.976725,-72.13948
4661,h:14755,1,40.168454,-75.396804
6081,h:32661,1,49.899658,10.896988
12855,h:6898,1,30.141278,-81.550284
2674,h:22738,1,0.498302,101.468723
2191,h:143,1,40.712929,-73.937408
15612,h:10504,1,29.742176,-95.381326
3835,h:27011,1,46.114295,12.898945
289,h:883,1,40.69313,-73.968552
1052,h:9238,1,21.30314,-157.836399
9297,h:2670,1,-23.534373,-46.570538
10816,h:3303,1,25.686828,-80.390507
15047,h:425,1,39.143831,-77.690721
3169,h:2513,1,39.870169,-74.869493
6961,h:2513,1,39.88227,-74.919468
9929,h:20239,1,52.327854,9.805811
