USERID,OBJID,RATING,LATITUDE,LONGITUDE
Oxe8DXjBOi6C-cR2w64zOg,KuIxm6FVNmlvpssWJi9-bA,4,43.6784329,-79.3481825
HTe6E11xxgu-whSUB3j0RA,VSNUFYBQ_wOFmRXZ8SeQ4w,5,40.4523578,-79.9820206
GRsPBPJ4Ckx4mpm2UbzWsg,hgxiik3u5rcV1dwIneyL9Q,4,48.762047339,9.1607259071
Eg5niduTCVnaIBzGmoLiVQ,C32voxd_NaYq2Iz9U2eoPA,4,33.413299,-111.875541
P0pFmBdgsP4_ceJuRaMbBA,5wDVsEJWzF8xpSmqReil9w,4,36.1218632,-115.1696491
zgFpxIm2_I86lhtHOdmjsQ,olmCDBoMF-EhN8U2livBSg,3,36.0109982442,-115.119957995
pKn_H1nkgrwJS6TuHODsvQ,j5wcbhFqxEF-YtayK2fTjQ,4,33.450611,-112.074198
SxV1Jq7UANuSYpn42JXvOA,czbRgBI2_JTgnRbgZoNfRA,3,55.9475172,-3.1969975
CqkdpG2tkCPQA69umlAHsA,_8FG9X4aEPK8hd_OK3ezgw,2,55.951343,-3.2008631
VcLLeF5BJwwF505funAsrA,fJen2otermRClH3rWuC8sQ,4,35.4456557,-80.8790683
8ziF9bL2WU9boE6du0yAIA,Ixp4JlKM1cuXloJ3xxYQDg,3,35.1522311,-80.8318968
2-XLTj0Cfd81_XlmHo02Aw,8jm_9vT-tGT-rFe-XckCqA,5,33.3794391,-111.9403504
GRsPBPJ4Ckx4mpm2UbzWsg,HomE9qQIusSGO4_127RWjQ,4,48.7788960493,9.1855257447
UmBJuGTOR1pn4QHqCuroHQ,hJda5g5v_2rT3D-3mSf7cQ,2,43.6485947,-79.3874525
n78PhLGZAiBiQIErPNMn2g,8yjGIa9pv2AWaWqxlt4DDA,3,36.0680069,-115.1763677
2m2MNnlOdofofmUs-hYTJQ,USHY8ScdVj6NhybPvYQRRg,2,35.1412595,-80.7340981
gsjPz2gimEjrqZxNnFKIew,6DWFVwgm3d9jfBUOkJuANQ,4,43.6467407,-79.4063241
Ia79K1avxZPlDSd6oS1JnA,15mZTt8yz8iH11fZ943FxA,4,33.6100582,-111.9266277
N3oNEwh0qgPqPP3Em6wJXw,_7qqB7K-Cd2vhb3NEUcdtw,5,36.1144544,-115.0917302
GRtrZNeIbqWmwBeYUL0IMA,diPDgtbg6-8quuQtek30Pw,4,48.7309217,9.1107491
VcJrYM0ihuM_DiWlnakuzg,TRxDx0JhUX49iL-QUHEm0A,3,43.6618632,-79.3833046
wIkoy0ragos9CD94oUA-eQ,Z18FJy-PGA0A0nAgE6jTlQ,4,41.4616996,-81.849453
oPVY6-CJt2EI335lKWwxmg,DuZ5aPOFCiS8vRbjSOB98Q,2,43.7638501,-79.4113556
5Dz7v94NbI3UfbVLukrtpQ,GZdfqTwCo_VsBYZa4tvE7w,5,43.6588977,-79.4427707
9_VZZoTJUGwHhneNYXT1Fw,Fv3HvJPQYqfmniTgtIQJzA,5,33.3216632,-111.7262523
Y3h1wUv0OCx8h0MZWscBiA,XJbTtaUgBCXZhhWt1_rYqA,1,33.351583,-111.842255
4Ch_27GkNV5p7I7ewlX3DQ,iBlQvqiy5Rg2h-y9TS1yOA,3,36.1486886,-115.3334382
6DGXpqvfJOfiy8WRbUlFLQ,QD61fmXTp476qfS0dpt2Lw,4,40.1125585,-88.2114234
nLQVkfqEcQH3PemeVqwp0g,S6HTXcS97j173_btjN8w7Q,4,33.633666,-112.235047
ahBUJmFUedHoFfgtcfzqSA,jBKJMUcMuBmHqe5_U7GQ0Q,5,40.5207632,-80.0057933
txzOZrHK9EVY0kYjSuXkKg,Mqsb3Tzabaq95yQIWTuQtg,3,55.9387706,-3.1787491
6uHLdYLGDZcugZBuj0TBsA,_t7gK-Nde9aNV_vf88wi5g,5,43.6503811,-79.388729
YhLJMl9MSmMwJa6uLjst-g,vOyZkFAknjVg-Fwye3TKaQ,3,33.639825,-112.2208707
u0JoB0Vm1ZhwF8nysxPnfg,H89K9VVy1z3ZF1Edwp6lUw,5,33.5053866,-112.0828953
4PQhC-zTQ4ACEN0-r39JuQ,E91Yw0c91fKuIPbxABlVVw,5,43.8844043,-79.2324965
QrwyI3WLDjaBhtNqDXlwzQ,WLCdg4ib7-_7b8epoXRjAw,4,35.2123711,-80.8171636
Kf3prKlho75YWolB2CZXmg,GaUf2viNL6okuMowftQ5gA,2,57.4834632007,-4.1760944103
d19dJ2Dp4sy2p55ppgQaCQ,2Cs9bSN-fMnY3H-0pFP1mg,5,36.2403946,-115.2499727
uM8ff_8UwBFlYcEFU6kluw,GdCIMZ9BTT4ywETWcByfJA,2,33.5649515,-111.9255909
7-ahDxB3qUg6nf3tvfG5Nw,OghZizVgCAs1mOTbUr3SyQ,3,55.9467721,-3.2043398
Kgxvv4DFWimTD3DlBhjbmw,5dYczQQraSG860uq5k5-dQ,4,41.477273,-81.6913211
NxtYkOpXHSy7LWRKJf3z0w,VNOosvcE6HN_dqSTqRicXQ,4,40.3651869,-79.9824371
PEN-Ttdt8r2MEk6Q5CnYbw,ETFHmvzUUXkJ1wIUXP8WZA,4,55.9455318,-3.1848791
zB1GFKkXqn-vgoIgkjhPYg,fqkN6Sb4_usb3GX4y2x_EQ,4,36.1450146,-115.0466427
l-B4axUNxQ9FVVxeQm8t2A,nhOCUUgFa1izAiWVKAxhCQ,3,33.4321265,-111.9029915
seR0RklSV0nbfXv31LtSxg,A40rICFGj7b7OU4beaUYjw,3,45.4794934,-73.5718683
Bo3JWqgyKY_QvsUVqFL8QQ,_CazKol_dGjQOa6I7OUv2w,5,48.7428588,9.3058876
f0ODldmlswlM4YMSYZMB2g,2kWqGvYO1obP_bVLzOvhFw,3,55.9496628,-3.187741
HJj82f-csBI7jjgenwqhvw,p4JsD_Ya0NRXNdnhbVBs0A,3,36.0612766,-115.0414723
C1ccV5ednpSJSL5NKibCOw,g8OnV26ywJlZpezdBnOWUQ,2,36.144667,-115.239955
hd343st7cOIUSfAd5r0U7A,eDn45jTzYgCXhG4a_1wykQ,2,36.1672912,-115.2869529
ct_FaVZtLhTL1TUOP3UdKA,BaMQOhwTsid9_D3MOxYduQ,2,45.497444,-73.579924
AsTafO97fC-Aj2qo8jkrTg,LpEN6lnHYe5zfiaNQ1XNLw,4,48.750545,9.177134
6ueevtufcbKSu9ZT5DofvA,c4sRmOkb3W3KgCkEffI6tA,3,43.640623,-79.4378519
-pUaEplywYclcp-Qk-UZmg,N5ByoprWQbzeC1tRzSeX2g,1,43.6682634,-79.3968386
VnlUnPrfae-fbqDoXuvDbw,D6HAsxK8avKe6BsPep4YFg,3,41.4341522,-81.7359637
3hAoW2_NqQ7f3M9KaHa7Ww,stzbkEGleSE7K_5FriDLSg,2,45.5221908,-73.5776899
YsQeSdrgdme-Yug2hr1HUw,g1Z0WVj6ab9nnObX2VRUYg,2,43.6409639,-79.3755707
eA8WqJj_15lWURDwE6DsKQ,5T8uzICsPgolLjU4trXvrQ,5,33.5107015,-111.9863975
bCLqNCdhUdsmTj9Braespg,3dY5ljdznVZPZun37v2PWQ,4,43.668171,-79.3889187
cDWyzwC3UztZ-17nolrb0g,_1Z5KRNNB2UtKabhH_KU2w,2,43.9670910878,-79.2706495353
7kfJk_NtOslC9jPk2Koz3g,V9DPZmn2irq3hC-X4vxaBg,3,43.6515772695,-79.3674376043
LKPIM_wtJfZzLIpy6wJwAQ,b1WGIdd_oSwGYZtC769Shw,4,36.2884223309,-115.286549547
1i3WvtGsIW8FGOFLvHHFMw,DFy8RPRTheb01pQYfeQ1NA,5,33.3639813,-111.928258
i8hCMZN-0bHENsHZKHpC-g,ibBBMYmH1Fum-Yvzz35_Ww,1,41.4965537,-81.7039
Xm5D7gzuTD9aSPmjlklGBg,8R_oemw4rNjJL6sd40O_oQ,1,33.495514,-111.979848
HyXK2GNR9i4SWpLQGOqQYQ,3phfrYKI1_vjlmJ2zQPAjw,4,43.8254466,-79.3050432
xL8TPB74FH44MNc3cokrFA,5Iin0tl6QJT_TyL1BldtyA,5,55.9534118,-3.2002669
7RCz4Ln_FaTvNrdwe251Dg,87I8ba2FKYKeXyAhiC6cLg,4,43.6485203,-79.3979855
vInhYl7i3v9UsYkmcm_ZUA,49seBWZOoI3AOCvNziq4rw,4,40.4324692911,-79.7887592094
a9m3FLUiZ3PcAY35yVP_ng,6OhgauonbNtqLRpXXn_nJA,4,41.4969048,-81.6936185
to-2EIRXGkhV3dWcwnllig,A0X1baHPgw9IiBRivu0G9g,2,36.1575911274,-115.285657683
i3bLA4sEdFk8j3Pq6tx8wQ,JyxHvtj-syke7m9rbza7mA,5,36.0950586541,-115.208877933
I7lFT93wu6D25fWVXRUsDw,TrN8HBHBL4-Tu7cXMDoopQ,4,36.0856861,-115.1037793
19zpra5hZl9tg-zyhdYtfA,1kKzKaE5gNfFfULnwiYUwg,1,43.734937564,-79.3465893228
FJ-JNJSos44VpUcvSV3qIQ,3xJ84rKp_xU-NuM0u8LnRw,3,55.9566096,-3.1854002
LOcJlhWSgjL6xW2EgdhI0g,RpJJeDl84FKx4-FwwY2w0w,5,43.0756129,-89.3865836
WYAKvCoTfxmpwqgFbPAs4g,CQCuBUwWrSNLwr8nYb4dVg,4,43.7045986,-79.4092337
loHq4MfAzNeWidlVBK3k9g,ZqkUsE88AQx2CHnW6z1eqw,3,36.0999679565,-115.106132507
dJP1RDSrtDnSDCM2i23Wow,QuKdYy_B3dUsamWWK84mlw,5,33.4162721,-112.0479284
fKSLkwPWLjZjOOJuVGPttw,H68NK2AST3Q8gcoLAhn_Mw,5,35.2131256,-80.8550842
w1UlHuUnLj5uW19YkLplEw,P7pxQFqr7yBKMMI2J51udw,5,36.1097544,-115.1738726
iC6c_3mC-iLuQ4m5ZiUu9g,1WBVqmo7tgF0z0eGf4fPhQ,5,36.1969444,-115.2621175
MycctOER5yZtixDL64Bz8g,Szn_fD1ezFeSRao3bRx7Ow,5,43.6348327653,-79.3240356445
OdUSlS-S6qfZFnDUCKzwEg,SoDHtsJ-Fwcn3y5aJCWZsQ,5,55.9380038,-3.1781604
natSObJ4-jEev6rJRta7jA,BS3BwOxTnq0gk__MBlBmrw,2,48.7689778,9.1618201
4cHbhUrLXhlKStUpNzBL1A,OEQrPxeku4BfHMCSi8UASQ,4,33.338475,-111.8441442
5CgjjDAic2-FAvCtiHpytA,8amnidSVwZltlnphFo3DIA,4,35.0901536859,-80.8791428804
CdmKkmbMt1ujkcCO_yljhQ,BTMkfuiqsoox-Fcod5-5MA,4,48.77114,9.16089
WP7FsUsgNW24s7HH5xi7pg,D2y7jMJiU5abpRicNpoCww,5,33.4165848044,-111.872781158
I2K4dZgIyrfvgp63fyjs2A,9B8CwOtI2KHXg1_ONF1feg,2,43.6662901,-79.4057808
8DX3pBJt96HqRxV8ACLdYA,mJHoOJH10A-cjtRdQCV6ow,1,33.4951559,-112.0629953
Ho4yNkB6gI4bHykPTbmlNQ,YVP4jlzDhQOtt1QzvDLVGg,5,43.6389039,-79.445368
UOM1TCOUqT2UD19p-yxWLA,CufvfheLeRabp9N9TXGs2Q,4,43.6649688,-79.4603116
p_azadim_uWFOXAhhKB3ag,LAx0h3NqySZhy6yWIHswLg,1,33.497568,-111.929223
uTRWF_Hd-Sbc164ixIP8ng,8DMUEyGEMVzqy69MD_d20g,3,55.9505154,-3.1875146
YMgZqBUAddmFErxLtCfK_w,VxbkP5pQOlqcnYkhwbqAGA,5,36.0028308,-115.0857582
LaO4FZ2yPbqRjlv6QoaUJQ,4RgQVYMOhlTwQ-_xmQB9mQ,4,43.6764868,-79.3584807
r6bTtMJ26w3Vy46CxYJu0w,OYle0xyj_qYZUPCrWfUu_A,5,36.158222,-115.32778
BA2WpC6zSO6rtTJ7AwF4gA,NlymcSxDnjtCLyGvmMoyFg,5,33.3607307,-111.8598336
kWj6AdUtkvbzhdsqRifwLQ,HO5WgwBBOpgQ2bCbSxTHzA,5,36.066776,-115.040376
1mie5crWiX4eMNEhmd5LDA,7KKugTC6WXZpypifkf9i7Q,3,43.775922,-79.234273
NQOx6QzfkVCT57dxlOWobA,8E6Cu9E0gCg6FgffWXl8mA,4,43.6707617,-79.3924323
ner9UIIzqU_0B0yktQCOFA,MmHg20VupqMSQXL0jLNFmg,4,41.5025982,-81.6211125
a1x5xhZ2zpBdOfqtH9x-Kg,PNdjgI6mZYXKCTBKiVQMRg,1,41.494968,-81.7013501
ezyq1g1milqhag5Aod8qmw,2iTsRqUsPGRH1li1WVRvKQ,5,36.1678783157,-115.140640475
EmWRBnsaKgpJLT2xmKJgiA,jLxeBgWhLRbII2ACkgH1Sg,5,36.1443811,-115.2742995
B8WruADju0mx5FlkLfYYfw,V-_Kh0RtKcKdQ0ON4eVQ-Q,2,40.142536,-88.243055
UXZDRVdx8eJqdqb13Bcfcg,xZcy6M1gi478O0lJMcA72g,4,33.6250466,-112.4143796
IqEa9BsIIgm8RG0bB9NCBg,c6f8wBjPLDzyubEBqgcMnw,5,43.652445243,-79.3729323268
TGsvAP89lhlKcYZ6yeYfEA,Eoa7Rcm1QbQSlm189p_-nw,5,43.6505123517,-79.4801824801
DXh8yxwZCg5Ckj5kmDvKXw,uGCct-R33OXz53igyKjejQ,4,35.2246617,-80.8461455
w2PyT_BYJSHOlCyxh8LzzQ,QUdXjr9bYO6H6NRkUrKZOw,4,36.135534,-115.166527
hqZiOnwZ3J1s7piCBUN6Ow,XDiSzQa-3WVODgF23pFAFQ,4,55.9580813,-3.18905
0V44Yx8pIOt_acaWixmW2Q,lkbQb8g6dqFEKe3C4O0jLg,4,45.534697,-73.5824506
Ahix-3uCOXmeaTUv0xF_zw,fmgGNZyZfeCU8fug5LnpjQ,4,43.6705682,-79.2987658
R-cHoBrDHZacf3P2C07pTw,5lL55BkFI8CUUUSpgacKcw,3,35.447957,-80.889813
b9xOA9iedNV9Njvqx5Orkw,AzYkEcENi7I1DsR2iushEg,4,33.4951704,-112.0340399
yeuz1E0R6qi8S0ceF0lJFw,4owK2zpqI7qQ774DSNTkjQ,5,55.9585748,-3.1897546
Ae4uXwFHp-5fGrt6OONaXw,w_UCGMgok7N9p0XdYBx1VQ,4,40.440287,-80.002585
iwQsBQDrpQirBmmCxmzLeQ,4pxIMdUZKS1PsK4aVCOhPQ,3,36.0998789,-115.1285254
ysCBsXWPB-LAiewVS3jZfQ,Tp9cP8DVYXD4_AxCYtEo1w,3,45.0577003,-73.4689923
Nhk0jTP2gkU12G4LHJVR3A,TnaNION9PogHP1kfsMghDQ,5,36.068175959,-115.177861245
veRNLv6_8QSJXFnKwQaexw,YjhD8yL8tEDV_9SCCF2Ulg,3,41.434419,-81.802086
AVDCZrLcKlaNhpk_qWtC5g,kEq7eudoX5qdcaSLAq3axw,4,43.6624484,-79.4445683
3dbkO9K5vcvJXuKrVu4BMA,L877pDtfa3FyN0fcNeCdlA,2,36.0028159,-115.1104821
J56C7Dc9E7Q0mpMTJGW6Qw,nuV_P6O73xBtnSaUuA2SyA,3,43.6698853,-79.3004467
RL1MW9aNgl_bm0MLKGpARw,L0tHma22UzvScPJsxy39Fw,4,48.7299,9.1147
sTcYq6goD1Fa2WS9MSkSvQ,dUffgo9Lh_Vk9TLuFR5ywg,2,33.5094801,-112.0601964
zo2vscKNvDzXWj7YOrdJVA,h1xcdc6sPss8vkt8HFJEXA,4,43.6435988,-79.4478571
v00qwDpy4uMRZd4WdNsABg,GiDPLKtTfNHTb0koEWIz2g,5,33.3215399,-111.9275344
rKr5N-KDgtFnRpGROh8-HQ,o5mZiFgOea-sCBatBFEEng,1,40.3878554396,-80.0949759833
TlSKUk9Jz-AY_gq5DTOZAg,3cu4pGmmMf-ZSL69nP1lKQ,2,45.5195835,-73.5848559
tbycp0aRhRsiAVYUAVR_uQ,80ryxcwVdF1S9ZMsTPMW-A,5,43.033067,-89.395894
rCWrxuRC8_pfagpchtHp6A,Z9sj68sa1c-v1y4oKoOH5Q,4,40.4414035988,-80.0034166834
CqkdpG2tkCPQA69umlAHsA,QCw5op1gblseNdkCyVWzYg,5,55.9375269,-3.1810166
76vIFZcC7owykCBjMfGVXg,KXITXbKuE60WSUDs7NZVLQ,1,36.12478,-115.167966
V5U4-iDA2FeO2AlkUrATsg,Nu1yhfnJxvdHW70r8FNvrg,4,55.9432967,-3.2026448
BIJ19JsE1QulXWLv2v2C_g,2nz4icgNwn04g_CM45XbGQ,5,48.7832278,9.1797723
e5kg9bLvlJz-MEUrGjIeVQ,JB-fH6Ks8lznlxyEAoorBA,2,43.9642789,-79.2751413
kc8X2sAnmEpZL0V757yj2Q,QVcCGKos7kjFBii-LhICoA,5,36.1355103,-115.2784417
yeX7tzZZWCnphQifRJglUg,E4T1Z08kU1QmrYj8xh-Y0Q,5,43.8051782,-79.420498
eOIMO2wT_WbNqmavhnCRxw,0laIzUamNI0LAl2HBb70lw,4,36.1101084369,-115.139292003
aKhv49qQ1A1MDvGZ-cVh7Q,I2LcbNXGsMb6zxh4-gmVHw,3,33.4505535,-112.0741097
yz0s55qwi_WqVjmbyZ9ICw,1uBOTzSKqV6m2FjFrAGByQ,2,36.2804763,-115.0224176
HvQ576LJm6i6QZuTwl7WVg,M8r8_asmCqkcn9g23G7d9Q,4,55.9417139,-3.1818301
hM3oEy9HoC_uQExSdwUysg,IEJFia0wQX7UezfXsenI5g,5,36.1182191,-115.1357269
HAv4iHgSyMS4HKwl5hb98w,XmgdFa3G_CZVfjtQEJMZfQ,1,43.6572066092,-79.4042482642
mJJj_SZff6MEWG5Vx1r8Bg,V_2RDtGKTnOFuGhm7NxMJw,4,55.9493749,-3.2111922
zBShIYZzNmKJC27FNsgEkg,gyzAd3fr0BJeh8rRzvdHLA,2,48.7756036,9.1556708
qPNIxFBH-5aQ2Eu5b_zfSA,KXfhB9wkyycKBi3BZ7On5A,4,33.473986,-112.0743109
l-tDF960t9BakjyH34XfTA,Kscp3ryfYzQQZcvJQeAgbQ,4,35.2270941,-80.8462741
bLbSNkLggFnqwNNzzq-Ijw,hT86CbF0p75wKqgAEbWVrA,3,36.1242915571,-115.20783251
A74BgNYQDvt4RJ7jKA2COg,NfxKtgcWURAbI5yNzlzcnw,5,41.4857101,-81.6966306
JR7AYVUJ1_Nq36UBW3XHYw,hrhtWc8UcoZqYr2d7YPgEA,3,36.0993783,-115.1710285
dLOfp-2TAGAb78jGZPvMoA,6QV5jCU6zuOibQfIDM2WCw,4,55.9285225,-3.2093398
GfxYkEvirWi9CyB1yOygUA,2kOA8TIV0U-a6u2Q4saGYg,5,48.7766,9.17896
rl4hqDnywPJDCK4wfbXMzg,gFs3KFdrsnhRxOFj_DF6fw,2,55.9765357257,-3.1693791297
N2LOlsIOLCh6p2ikQMecWQ,gG9z6zr_49LocyCTvSFg0w,4,35.241145,-80.812057
33v8c5ftrKuDGTw1ZQ2toQ,rXUZNVlpWMV5ORDDSguOEQ,5,35.443879,-80.8724469
je5k8a3qIOM0VJE5MaxsfQ,X_qqvaCL9zPxDf_Xp150nQ,3,33.4659716,-112.0313975
6DLbgqTCRDRhizvzJ0TWvg,7YJrRufp-0tlNnihJy-Xeg,5,36.068406,-115.251131
dEk7mXM4npuDPmxrwPcEgQ,pWffwFHO7Awb4bULH-XoDQ,5,33.6312147,-112.2336055
hy4uEHgITEfzxrXzyDhCRg,OhJHQhBB1V09mkI-r4o5MA,5,41.4789363,-81.7404134
mksFinlYC_bDrc1k7VTG9w,NhUUOdvvw_-VAvxdO4VhfA,4,43.7868078,-79.5448651
fiAZB5jSD_JMoq_BZbQoQw,fK1oj0dk9Bc6KsBk5mMDxg,3,43.6653032,-79.4655048
eO1ZCFWJCZcETr9dfSydRg,A0X1baHPgw9IiBRivu0G9g,5,36.1575911274,-115.285657683
XPG7ps_Q9iSlxc-fi8py9w,STzLrBgOr_-Y_cVs3t7jFw,2,43.8434746,-79.3876864
DCAKyYwrhKEbxT8XIfPIeQ,plHKBwA18aWeP-TG8DC96Q,5,40.4699387,-79.9610646
oIxsWOWytMmV4bf_ffo01w,Nr4kPVaCbEW6Yhmufj99GQ,4,35.162835,-80.877346
-Ox7QPz0G56GOzT0ex-f5Q,Oqqnw0Rz77sMDPHS_eN2aA,5,36.1595213,-115.2875996
rCWrxuRC8_pfagpchtHp6A,N42CouuodYv-yGpmuUZyew,5,40.4606335,-79.9269102
aSbnrqpX-CHr8nxHhaCHZw,4yGrrjIS0gu5gYAUIFU3fA,4,33.5802038,-112.1249708
JflmPHG06SXHnjSqtq1FYw,fMbqyzjx9Xsfy-Cf84MmmQ,5,48.7786795485,9.1561694071
Njp_E7CAYk-lpU2U_U6Rrw,hgxiik3u5rcV1dwIneyL9Q,5,48.762047339,9.1607259071
SCPgLdL2hoeP3Plnc0dkzg,gQMAcDm8kv8ev7x2BshMwg,5,33.5100117,-112.0960331
cafRiSVWRXlxDEK2YNrJ6g,2JqR8KKTul5NevLrZKfT_g,2,36.0695454,-115.0741743
_diuph-DUTTta-YkqyhH_g,KXITXbKuE60WSUDs7NZVLQ,4,36.12478,-115.167966
je5k8a3qIOM0VJE5MaxsfQ,VSxerbElzNHa54Untazzmw,2,33.3495934,-111.9578254
C2C0GPKvzWWnP57Os9eQ0w,aD0EslPREWGDlSpD0RMlEg,4,36.1278838165,-115.224121095
cUKuQRcr7Ln6GwDZrRHdwg,J2MhXNOJ8RDwdrBVYmTl8A,4,45.5270204,-73.7808191
CxDOIDnH8gp9KXzpBHJYXw,HJW56W-rrYeEjLeVFRR8VA,3,43.6419481,-79.4473397
n9-4QTsbELchP-no86BQ-A,g8OnV26ywJlZpezdBnOWUQ,2,36.144667,-115.239955
xnkZoRn4fXpYT89WrvFUyA,bEyd0DDhnLGVLIS0bJlR9g,1,41.4574962,-81.6888292
OHH18hww_n6etjhWmHrd7A,DKjmvDeWNslwVeV_j7xFeA,3,36.1142773,-115.1709763
Fp3Syu5So-vgdaB1oAAk6w,-HlfeTND7PATNVduJ_35lA,1,43.665247,-79.4102726
VnKj044Tt5doqaVDIJbWsw,HX0QhTVWztcawNof0KUhgQ,4,43.6585874,-79.4411389
U7uMEqtDM9nho1CaxmU7Sg,ERJuQKb8zxFwxzmGPmWN1A,5,36.0050134,-115.0832895
QD0oHlPEgoeDrAeiNNPUUw,2tFjy1vq0N8wK7_FziB89w,4,55.9359214,-3.1946868
5jvSmFteDF5ghyTZ4D1PBg,8yjGIa9pv2AWaWqxlt4DDA,1,36.0680069,-115.1763677
BYHm-dCBHRtiUDgOfFgLhw,JK6V1KZGXiesiCaoj2t5vw,2,41.6149916,-81.4599953
hEn07mAb5BM1U9vmZv6SYw,cEEoMcZnRO5bO_H3AjFQZg,5,36.1100828,-115.1538714
CdUZIzSe0GJ7qxq4BU8pQw,vgkAu9BO8h7oorDWZziMXA,2,43.6586717,-79.3503395
ZVu9TDpTvIgCN8x6IY-KmA,AjSS_4c_pVZqrEu-U3edSQ,3,35.170862,-80.850106
Jk7sjPeIFcaGO3IJOOQ1Pg,ZqkUsE88AQx2CHnW6z1eqw,4,36.0999679565,-115.106132507
QsWdIXDqhQBCnMKXKTmp1Q,IygvIpYtYLIyTuDWClYTow,5,55.9747929,-3.1651801
cqecqnFK2eu88VtKJLHpiA,A6odvpHxV9sQZc2zpw8OtQ,4,55.957182,-3.1853623
NfU0zDaTMEQ4-X9dbQWd9A,BDgfcq9xGZFtePH0YyV9ZA,3,41.499746,-81.700714
jY-M01vatSmfy-mK_g0h9A,o9KcGDv2Lkbtit7mxZs8qA,4,55.9490807,-3.186781
PAmYtNeU_cVjcfWRF7opVA,g8OnV26ywJlZpezdBnOWUQ,3,36.144667,-115.239955
jCTUXzugh_EP7XH_zHyNJg,UlyCnc4_Suu2DSqYQSwkqQ,4,33.673322,-112.11792
8OeTLey-p-WaL9ErNEci1Q,BWbbt7jO3PnHzVV0UrZ2lQ,4,36.102946,-114.928823
hhTEZQNODA7xPLYRy7Jkew,NE-4h5MXvFUsDEj4UzhxaQ,4,55.9522575,-3.1119867
XblC-uuSuABr-woFwtHPmg,LRW8bLpQ7N5vjJPKNl85lg,5,45.482489,-73.5627345
BR14bl1VHnOwdpZrpslxCw,9QnlJICgw57Xl1r7ZBKUWQ,3,35.202981,-80.7523622
gP2K4IlmZXzbUArOsd6nlQ,Hf2zs8gmt3Y4XumrUOEhOQ,1,36.0681543,-115.174899
yGXKMV1omio1I_3qNLdtAA,8er1_5SEM8kQpUf_ZErcnQ,2,33.78092,-112.114094
KDwy0hhTPHOtE8qmb46A0w,Jhz-8IqPf_2YUWsbGFyDNA,5,33.374985,-111.687163
DoRCeCcJbrsM2BiAKj3trA,PSUOncuqfqHulYj_fusthw,3,36.0359796,-115.2430027
NpWaYPVSI0-xCIiuDUPOdw,ODTI9W7fHMKNWZ3g8VcFUg,3,40.428215,-79.973327
dnv5UpldAE6UITDcMleLVA,VxbkP5pQOlqcnYkhwbqAGA,5,36.0028308,-115.0857582
PomQayG1WhMxeSl1zohAUA,pmoIMK8zGWvKsVOPDBYfzg,3,36.1046128973,-115.174527168
QE5ugYnvx0gjXoWyK6iQvQ,6uL7C_gXBqtDdMIunGiP5w,1,48.7838,9.18088
reN-Y7lIjv3VW21I4Z8WHQ,LI7C0hgc2DMZs85DY0AbyQ,4,43.1121887,-89.3637767
adtOywpRnG5-4mjQMQE1FA,LYpujMCxfrHcSO_NA1BRQg,4,43.075159,-89.396178
xsBjO0GTAvZK8i2A8_z20g,4Ok7Xh7DSujMhe2uWhQdwg,4,43.6554038,-79.3819289
WHmabbfgdSW-JrOU9ePMrA,WO6zJO4MXE31hwM8f553PA,4,43.6648185,-79.3683873
Hw5riZfnB-B7G79vBTOssA,bc3qgRXb8mln0CGgUCTdug,4,35.2140739,-80.826589
tW50LVGSciU1A4OEQdm63Q,LEjqerdPMbuPvvFxgGnJwA,3,55.9588078,-3.2097534
KBh4r16e9Grc1HI9pG4wTg,LqagbpfV0I0ZeanblrrZsA,4,43.8252708,-79.3000605
z5TgzjEw8YfEbD4KkgKRxw,NM3iiGNrwoyNKWXiRT-nKA,2,33.4529079822,-112.068919726
xDl9ZF3SckkZde_48W6WeA,NRFKiCg_6WJtuGpfb9dxVw,5,35.2091712547,-80.8602518939
qchqGHJsR3l4PWX4wQObzg,nLiOl95RBCVswpe7wYpUww,4,43.6775043,-79.719787
HW3eDXM-lFL22QC_xHFvsA,v4HpZFOU3mvIeuHLRSIi7g,1,35.0708159675,-80.8440170065
40ZDtxACg_dRLww1FXPw-Q,SjRzMfaQdkrdF7ZOLDrxEw,5,33.3631559,-111.9083127
ibZIMJ55dvoqag4_JrQ4sw,jXjglUcr2bDKdoV4lxnJ8A,3,33.3889034,-111.8403127
CqkdpG2tkCPQA69umlAHsA,piwk3ZU2B2fH22mv2CSflg,5,55.9382007,-3.1929567
lPIsKQYt-md1i3s9CKFZdw,RzmVoc_cmKiWANYC05tt7Q,3,43.849401299,-79.3506263228
xM0bgf6_bdRJx3thst2eCg,cX4pW0J5KMhx7Q1giVsCxg,1,48.7827027,9.182863
l8IP6fObyuueE0s1drIy8A,3WFMeB2eYce2E1iLZgAg2A,5,43.7357871,-79.2524034
wE-EJtWoLAZJSKDDDC368Q,6We2O5X62J_gduXU7jvf8w,4,33.3057367,-111.9784297
YA-caxALI4C-eCiSM97new,mPWRxHEYOa5crj5E1tyL0g,3,40.4430419,-79.9986943
ygjIo5gLQ8wmsOcTDiHG2Q,5tTl2RsI2FtTTXjAbntLkg,2,45.5196367,-73.5728458
G-_KF_Ul4d3WGEa-G0Iq4g,SBtf7ifQA4EB-8E4Lnzn8g,3,33.4998,-111.923509
eBVFtdxqTGdogezZ98HUsQ,0KkfWYIrNwCsNRWTM1JCJg,5,55.9431482,-3.2201111
