[INFO ] 2018-05-22 11:37:57,758 -- WorkingPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[INFO ] 2018-05-22 11:37:57,770 -- Your original rating data path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/reduzido.csv
[INFO ] 2018-05-22 11:37:57,771 -- Current working path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[WARN ] 2018-05-22 11:37:57,775 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2018-05-22 11:37:58,066 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,090 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,093 -- DataPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,619 -- Rating data set has been successfully loaded.
[INFO ] 2018-05-22 11:37:58,628 -- 
/***************************************************************************************************
 *
 * Dataset: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 548
 * Item amount: 549
 * Rate amount: 607
 * Context dimensions: 2 (latitude, longitude)
 * Context conditions: 1096 (latitude: 548, longitude: 548)
 * Context situations: 547
 * Data density: 0.00000067185363493266%
 * Scale distribution: [2.0 x 61, 4.0 x 194, 1.0 x 33, 5.0 x 180, 3.0 x 139]
 * Average value of all ratings: 3.703460
 * Standard deviation of all ratings: 1.152765
 * Mode of all rating values: 4.000000
 * Median of all rating values: 4.000000
 *
 ***************************************************************************************************/
[INFO ] 2018-05-22 11:37:58,631 -- With Setup: cv -k 10 -p on --rand-seed 1 --test-view all
[DEBUG] 2018-05-22 11:37:58,640 -- Fold [1]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,647 -- Fold [2]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,662 -- Fold [3]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,679 -- Fold [4]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,699 -- Fold [5]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,728 -- Fold [6]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,756 -- Fold [7]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,840 -- Fold [8]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,847 -- Fold [9]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,850 -- Fold [10]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:38:43,951 -- BPR fold [8] iter 171: loss = 311.2549, delta_loss = 0.89907575, learn_rate = 1.3384996E-16
[DEBUG] 2018-05-22 11:38:43,965 -- BPR fold [1] iter 172: loss = 365.2874, delta_loss = -1.4738603, learn_rate = 2.7332836E-15
[DEBUG] 2018-05-22 11:38:44,037 -- BPR fold [9] iter 173: loss = 300.96686, delta_loss = 1.7318901, learn_rate = 7.027123E-17
[DEBUG] 2018-05-22 11:38:44,057 -- BPR fold [10] iter 168: loss = 367.16354, delta_loss = -0.8015651, learn_rate = 1.1562463E-16
[DEBUG] 2018-05-22 11:38:44,096 -- BPR fold [2] iter 172: loss = 329.6715, delta_loss = -5.413701, learn_rate = 5.739896E-15
[DEBUG] 2018-05-22 11:38:44,102 -- BPR fold [7] iter 173: loss = 309.48062, delta_loss = -2.2092464, learn_rate = 6.507818E-16
[DEBUG] 2018-05-22 11:38:44,107 -- BPR fold [6] iter 172: loss = 341.89978, delta_loss = -7.2983866, learn_rate = 2.7332836E-15
[DEBUG] 2018-05-22 11:38:44,110 -- BPR fold [4] iter 172: loss = 365.7653, delta_loss = -1.3010184, learn_rate = 7.226539E-18
[DEBUG] 2018-05-22 11:38:44,112 -- BPR fold [3] iter 174: loss = 287.46854, delta_loss = -2.4970486, learn_rate = 5.860578E-14
[DEBUG] 2018-05-22 11:38:44,136 -- BPR fold [8] iter 172: loss = 310.00278, delta_loss = 1.2521318, learn_rate = 1.4054246E-16
[DEBUG] 2018-05-22 11:38:44,147 -- BPR fold [5] iter 174: loss = 282.09125, delta_loss = 0.2724506, learn_rate = 1.2307215E-13
[DEBUG] 2018-05-22 11:38:44,159 -- BPR fold [1] iter 173: loss = 362.85883, delta_loss = 2.428589, learn_rate = 1.3666418E-15
[DEBUG] 2018-05-22 11:38:44,225 -- BPR fold [9] iter 174: loss = 300.93298, delta_loss = 0.03387206, learn_rate = 7.378479E-17
[DEBUG] 2018-05-22 11:38:44,245 -- BPR fold [10] iter 169: loss = 366.0381, delta_loss = 1.125457, learn_rate = 5.7812315E-17
[DEBUG] 2018-05-22 11:38:44,301 -- BPR fold [2] iter 173: loss = 323.2828, delta_loss = 6.388688, learn_rate = 2.869948E-15
[DEBUG] 2018-05-22 11:38:44,305 -- BPR fold [7] iter 174: loss = 305.0427, delta_loss = 4.4379363, learn_rate = 3.253909E-16
[DEBUG] 2018-05-22 11:38:44,310 -- BPR fold [4] iter 173: loss = 368.5438, delta_loss = -2.7785017, learn_rate = 3.6132697E-18
[DEBUG] 2018-05-22 11:38:44,317 -- BPR fold [3] iter 175: loss = 287.17838, delta_loss = 0.2901596, learn_rate = 2.930289E-14
[DEBUG] 2018-05-22 11:38:44,319 -- BPR fold [6] iter 173: loss = 336.97464, delta_loss = 4.9251285, learn_rate = 1.3666418E-15
[DEBUG] 2018-05-22 11:38:44,356 -- BPR fold [5] iter 175: loss = 283.2824, delta_loss = -1.1911621, learn_rate = 1.2922576E-13
[DEBUG] 2018-05-22 11:38:44,370 -- BPR fold [8] iter 173: loss = 304.60284, delta_loss = 5.3999376, learn_rate = 1.4756958E-16
[DEBUG] 2018-05-22 11:38:44,371 -- BPR fold [1] iter 174: loss = 371.32907, delta_loss = -8.470268, learn_rate = 1.434974E-15
[DEBUG] 2018-05-22 11:38:44,444 -- BPR fold [10] iter 170: loss = 367.81708, delta_loss = -1.7789668, learn_rate = 6.070293E-17
[DEBUG] 2018-05-22 11:38:44,448 -- BPR fold [9] iter 175: loss = 302.13446, delta_loss = -1.2014672, learn_rate = 7.747403E-17
[DEBUG] 2018-05-22 11:38:44,504 -- BPR fold [7] iter 175: loss = 312.11487, delta_loss = -7.072175, learn_rate = 3.4166045E-16
[DEBUG] 2018-05-22 11:38:44,511 -- BPR fold [2] iter 174: loss = 327.02917, delta_loss = -3.746353, learn_rate = 3.0134453E-15
[DEBUG] 2018-05-22 11:38:44,511 -- BPR fold [4] iter 174: loss = 366.64902, delta_loss = 1.8947761, learn_rate = 1.8066348E-18
[DEBUG] 2018-05-22 11:38:44,517 -- BPR fold [3] iter 176: loss = 289.5721, delta_loss = -2.3937547, learn_rate = 3.0768038E-14
[DEBUG] 2018-05-22 11:38:44,524 -- BPR fold [6] iter 174: loss = 333.8118, delta_loss = 3.1628363, learn_rate = 1.434974E-15
[DEBUG] 2018-05-22 11:38:44,547 -- BPR fold [5] iter 176: loss = 283.16394, delta_loss = 0.1184619, learn_rate = 6.461288E-14
[DEBUG] 2018-05-22 11:38:44,559 -- BPR fold [8] iter 174: loss = 308.75522, delta_loss = -4.1523733, learn_rate = 1.5494805E-16
[DEBUG] 2018-05-22 11:38:44,564 -- BPR fold [1] iter 175: loss = 359.96393, delta_loss = 11.36516, learn_rate = 7.17487E-16
[DEBUG] 2018-05-22 11:38:44,635 -- BPR fold [9] iter 176: loss = 301.01712, delta_loss = 1.1173525, learn_rate = 3.8737014E-17
[DEBUG] 2018-05-22 11:38:44,676 -- BPR fold [6] iter 175: loss = 336.7523, delta_loss = -2.940502, learn_rate = 1.5067226E-15
[DEBUG] 2018-05-22 11:38:44,694 -- BPR fold [10] iter 171: loss = 363.7271, delta_loss = 4.089965, learn_rate = 3.0351464E-17
[DEBUG] 2018-05-22 11:38:44,724 -- BPR fold [2] iter 175: loss = 326.86823, delta_loss = 0.1609341, learn_rate = 1.5067226E-15
[DEBUG] 2018-05-22 11:38:44,738 -- BPR fold [7] iter 176: loss = 311.43158, delta_loss = 0.68328655, learn_rate = 1.7083023E-16
[DEBUG] 2018-05-22 11:38:44,745 -- BPR fold [3] iter 177: loss = 284.91473, delta_loss = 4.6573973, learn_rate = 1.5384019E-14
[DEBUG] 2018-05-22 11:38:44,754 -- BPR fold [4] iter 175: loss = 364.28952, delta_loss = 2.3594875, learn_rate = 1.8969665E-18
[DEBUG] 2018-05-22 11:38:44,768 -- BPR fold [8] iter 175: loss = 311.08286, delta_loss = -2.3276334, learn_rate = 7.747403E-17
[DEBUG] 2018-05-22 11:38:44,778 -- BPR fold [5] iter 177: loss = 281.2171, delta_loss = 1.9468572, learn_rate = 6.7843524E-14
[DEBUG] 2018-05-22 11:38:44,802 -- BPR fold [1] iter 176: loss = 368.2772, delta_loss = -8.313271, learn_rate = 7.533613E-16
[DEBUG] 2018-05-22 11:38:44,855 -- BPR fold [10] iter 172: loss = 366.1976, delta_loss = -2.470488, learn_rate = 3.1869036E-17
[DEBUG] 2018-05-22 11:38:44,863 -- BPR fold [9] iter 177: loss = 305.05075, delta_loss = -4.033643, learn_rate = 4.0673864E-17
[DEBUG] 2018-05-22 11:38:44,914 -- BPR fold [6] iter 176: loss = 337.1012, delta_loss = -0.34888, learn_rate = 7.533613E-16
[DEBUG] 2018-05-22 11:38:44,936 -- BPR fold [7] iter 177: loss = 312.2458, delta_loss = -0.81421506, learn_rate = 1.7937175E-16
[DEBUG] 2018-05-22 11:38:44,942 -- BPR fold [2] iter 176: loss = 324.78323, delta_loss = 2.084992, learn_rate = 1.5820588E-15
[DEBUG] 2018-05-22 11:38:44,945 -- BPR fold [3] iter 178: loss = 288.8155, delta_loss = -3.9007785, learn_rate = 1.615322E-14
[DEBUG] 2018-05-22 11:38:44,946 -- BPR fold [4] iter 176: loss = 368.89462, delta_loss = -4.60509, learn_rate = 1.9918147E-18
[DEBUG] 2018-05-22 11:38:44,952 -- BPR fold [8] iter 176: loss = 311.2364, delta_loss = -0.1535474, learn_rate = 3.8737014E-17
[DEBUG] 2018-05-22 11:38:44,967 -- BPR fold [5] iter 178: loss = 283.05396, delta_loss = -1.8368621, learn_rate = 7.12357E-14
[DEBUG] 2018-05-22 11:38:45,034 -- BPR fold [1] iter 177: loss = 365.59778, delta_loss = 2.679431, learn_rate = 3.7668066E-16
[DEBUG] 2018-05-22 11:38:45,073 -- BPR fold [9] iter 178: loss = 302.27902, delta_loss = 2.771745, learn_rate = 2.0336932E-17
[DEBUG] 2018-05-22 11:38:45,123 -- BPR fold [6] iter 177: loss = 337.34427, delta_loss = -0.24307811, learn_rate = 3.7668066E-16
[DEBUG] 2018-05-22 11:38:45,128 -- BPR fold [10] iter 173: loss = 361.9898, delta_loss = 4.2077756, learn_rate = 1.5934518E-17
[DEBUG] 2018-05-22 11:38:45,148 -- BPR fold [4] iter 177: loss = 366.40125, delta_loss = 2.4933717, learn_rate = 9.959074E-19
[DEBUG] 2018-05-22 11:38:45,151 -- BPR fold [3] iter 179: loss = 282.75705, delta_loss = 6.058457, learn_rate = 8.07661E-15
[DEBUG] 2018-05-22 11:38:45,168 -- BPR fold [2] iter 177: loss = 329.01758, delta_loss = -4.2343445, learn_rate = 1.6611617E-15
[DEBUG] 2018-05-22 11:38:45,191 -- BPR fold [7] iter 178: loss = 310.37555, delta_loss = 1.8702501, learn_rate = 8.9685873E-17
[DEBUG] 2018-05-22 11:38:45,199 -- BPR fold [8] iter 177: loss = 309.75806, delta_loss = 1.478336, learn_rate = 1.9368507E-17
[DEBUG] 2018-05-22 11:38:45,252 -- BPR fold [5] iter 179: loss = 284.6983, delta_loss = -1.6443567, learn_rate = 3.561785E-14
[DEBUG] 2018-05-22 11:38:45,255 -- BPR fold [1] iter 178: loss = 360.4661, delta_loss = 5.1316643, learn_rate = 3.955147E-16
[DEBUG] 2018-05-22 11:38:45,311 -- BPR fold [9] iter 179: loss = 303.59613, delta_loss = -1.3171176, learn_rate = 2.1353778E-17
[DEBUG] 2018-05-22 11:38:45,384 -- BPR fold [3] iter 180: loss = 285.64368, delta_loss = -2.8866246, learn_rate = 8.4804405E-15
[DEBUG] 2018-05-22 11:38:45,398 -- BPR fold [10] iter 174: loss = 364.99036, delta_loss = -3.0005548, learn_rate = 1.6731245E-17
[DEBUG] 2018-05-22 11:38:45,402 -- BPR fold [6] iter 178: loss = 336.70068, delta_loss = 0.643573, learn_rate = 1.8834033E-16
[DEBUG] 2018-05-22 11:38:45,418 -- BPR fold [2] iter 178: loss = 323.95496, delta_loss = 5.0626416, learn_rate = 8.3058087E-16
[DEBUG] 2018-05-22 11:38:45,432 -- BPR fold [8] iter 178: loss = 309.0268, delta_loss = 0.7312565, learn_rate = 2.0336932E-17
[DEBUG] 2018-05-22 11:38:45,443 -- BPR fold [7] iter 179: loss = 307.32077, delta_loss = 3.0547595, learn_rate = 9.4170165E-17
[DEBUG] 2018-05-22 11:38:45,453 -- BPR fold [4] iter 178: loss = 360.74646, delta_loss = 5.6547747, learn_rate = 1.0457028E-18
[DEBUG] 2018-05-22 11:38:45,489 -- BPR fold [1] iter 179: loss = 363.7638, delta_loss = -3.2976863, learn_rate = 4.1529043E-16
[DEBUG] 2018-05-22 11:38:45,527 -- BPR fold [5] iter 180: loss = 283.90445, delta_loss = 0.7938654, learn_rate = 1.7808925E-14
[DEBUG] 2018-05-22 11:38:45,589 -- BPR fold [9] iter 180: loss = 302.8233, delta_loss = 0.7728124, learn_rate = 1.0676889E-17
[DEBUG] 2018-05-22 11:38:45,653 -- BPR fold [10] iter 175: loss = 365.41403, delta_loss = -0.42365536, learn_rate = 8.3656225E-18
[DEBUG] 2018-05-22 11:38:45,656 -- BPR fold [6] iter 179: loss = 338.4969, delta_loss = -1.7962033, learn_rate = 1.9775735E-16
[DEBUG] 2018-05-22 11:38:45,656 -- BPR fold [2] iter 179: loss = 328.51752, delta_loss = -4.562577, learn_rate = 8.721099E-16
[DEBUG] 2018-05-22 11:38:45,668 -- BPR fold [3] iter 181: loss = 285.4679, delta_loss = 0.17578694, learn_rate = 4.2402203E-15
[DEBUG] 2018-05-22 11:38:45,676 -- BPR fold [4] iter 179: loss = 366.11652, delta_loss = -5.370043, learn_rate = 1.097988E-18
[DEBUG] 2018-05-22 11:38:45,688 -- BPR fold [7] iter 180: loss = 308.3395, delta_loss = -1.0187267, learn_rate = 9.8878676E-17
[DEBUG] 2018-05-22 11:38:45,708 -- BPR fold [8] iter 179: loss = 315.60983, delta_loss = -6.583042, learn_rate = 2.1353778E-17
[DEBUG] 2018-05-22 11:38:45,747 -- BPR fold [5] iter 181: loss = 281.24414, delta_loss = 2.6602926, learn_rate = 1.869937E-14
[DEBUG] 2018-05-22 11:38:45,747 -- BPR fold [1] iter 180: loss = 369.1149, delta_loss = -5.3511286, learn_rate = 2.0764522E-16
[DEBUG] 2018-05-22 11:38:45,841 -- BPR fold [9] iter 181: loss = 300.04596, delta_loss = 2.7773583, learn_rate = 1.1210734E-17
[DEBUG] 2018-05-22 11:38:45,875 -- BPR fold [2] iter 180: loss = 327.20035, delta_loss = 1.3171682, learn_rate = 4.3605494E-16
[DEBUG] 2018-05-22 11:38:45,878 -- BPR fold [6] iter 180: loss = 336.52188, delta_loss = 1.9749973, learn_rate = 9.8878676E-17
[DEBUG] 2018-05-22 11:38:45,889 -- BPR fold [10] iter 176: loss = 364.55237, delta_loss = 0.86165476, learn_rate = 4.1828112E-18
[DEBUG] 2018-05-22 11:38:45,895 -- BPR fold [3] iter 182: loss = 284.45996, delta_loss = 1.0079191, learn_rate = 4.4522313E-15
[DEBUG] 2018-05-22 11:38:45,900 -- BPR fold [4] iter 180: loss = 367.53168, delta_loss = -1.4151757, learn_rate = 5.48994E-19
[DEBUG] 2018-05-22 11:38:45,925 -- BPR fold [8] iter 180: loss = 312.45935, delta_loss = 3.1504936, learn_rate = 1.0676889E-17
[DEBUG] 2018-05-22 11:38:45,954 -- BPR fold [7] iter 181: loss = 307.89874, delta_loss = 0.44077012, learn_rate = 4.9439338E-17
[DEBUG] 2018-05-22 11:38:45,978 -- BPR fold [5] iter 182: loss = 282.337, delta_loss = -1.0928487, learn_rate = 1.9634339E-14
[DEBUG] 2018-05-22 11:38:45,984 -- BPR fold [1] iter 181: loss = 366.755, delta_loss = 2.3599079, learn_rate = 1.0382261E-16
[DEBUG] 2018-05-22 11:38:46,041 -- BPR fold [9] iter 182: loss = 303.09982, delta_loss = -3.0538752, learn_rate = 1.1771271E-17
[DEBUG] 2018-05-22 11:38:46,094 -- BPR fold [10] iter 177: loss = 365.4917, delta_loss = -0.93933547, learn_rate = 4.391952E-18
[DEBUG] 2018-05-22 11:38:46,102 -- BPR fold [2] iter 181: loss = 325.5249, delta_loss = 1.6754413, learn_rate = 4.578577E-16
[DEBUG] 2018-05-22 11:38:46,123 -- BPR fold [6] iter 181: loss = 340.99036, delta_loss = -4.4684687, learn_rate = 1.0382261E-16
[DEBUG] 2018-05-22 11:38:46,128 -- BPR fold [8] iter 181: loss = 307.66357, delta_loss = 4.7957773, learn_rate = 1.1210734E-17
[DEBUG] 2018-05-22 11:38:46,136 -- BPR fold [3] iter 183: loss = 287.4192, delta_loss = -2.9592178, learn_rate = 4.6748426E-15
[DEBUG] 2018-05-22 11:38:46,157 -- BPR fold [4] iter 181: loss = 368.96106, delta_loss = -1.4293866, learn_rate = 2.74497E-19
[DEBUG] 2018-05-22 11:38:46,226 -- BPR fold [7] iter 182: loss = 306.53607, delta_loss = 1.3626715, learn_rate = 5.1911304E-17
[DEBUG] 2018-05-22 11:38:46,236 -- BPR fold [1] iter 182: loss = 368.3978, delta_loss = -1.6427953, learn_rate = 1.09013736E-16
[DEBUG] 2018-05-22 11:38:46,255 -- BPR fold [5] iter 183: loss = 282.68472, delta_loss = -0.3477102, learn_rate = 9.8171695E-15
[DEBUG] 2018-05-22 11:38:46,372 -- BPR fold [9] iter 183: loss = 303.17358, delta_loss = -0.07376613, learn_rate = 5.8856353E-18
[DEBUG] 2018-05-22 11:38:46,435 -- BPR fold [8] iter 182: loss = 311.39264, delta_loss = -3.7290807, learn_rate = 1.1771271E-17
[DEBUG] 2018-05-22 11:38:46,440 -- BPR fold [6] iter 182: loss = 336.10187, delta_loss = 4.888493, learn_rate = 5.1911304E-17
[DEBUG] 2018-05-22 11:38:46,450 -- BPR fold [2] iter 182: loss = 325.91742, delta_loss = -0.39251527, learn_rate = 4.807506E-16
[DEBUG] 2018-05-22 11:38:46,450 -- BPR fold [10] iter 178: loss = 362.96506, delta_loss = 2.5266488, learn_rate = 2.195976E-18
[DEBUG] 2018-05-22 11:38:46,456 -- BPR fold [4] iter 182: loss = 369.13788, delta_loss = -0.17679574, learn_rate = 1.372485E-19
[DEBUG] 2018-05-22 11:38:46,474 -- BPR fold [3] iter 184: loss = 284.49478, delta_loss = 2.9244041, learn_rate = 2.3374213E-15
[DEBUG] 2018-05-22 11:38:46,569 -- BPR fold [1] iter 183: loss = 361.3943, delta_loss = 7.003502, learn_rate = 5.4506868E-17
[DEBUG] 2018-05-22 11:38:46,584 -- BPR fold [7] iter 183: loss = 311.5156, delta_loss = -4.979517, learn_rate = 5.4506868E-17
[DEBUG] 2018-05-22 11:38:46,601 -- BPR fold [5] iter 184: loss = 282.91312, delta_loss = -0.22841087, learn_rate = 4.9085847E-15
[DEBUG] 2018-05-22 11:38:46,687 -- BPR fold [9] iter 184: loss = 306.75403, delta_loss = -3.5804412, learn_rate = 2.9428177E-18
[DEBUG] 2018-05-22 11:38:46,720 -- BPR fold [10] iter 179: loss = 367.36917, delta_loss = -4.4041157, learn_rate = 2.3057746E-18
[DEBUG] 2018-05-22 11:38:46,746 -- BPR fold [2] iter 183: loss = 328.7506, delta_loss = -2.833182, learn_rate = 2.403753E-16
[DEBUG] 2018-05-22 11:38:46,747 -- BPR fold [8] iter 183: loss = 313.37668, delta_loss = -1.984013, learn_rate = 5.8856353E-18
[DEBUG] 2018-05-22 11:38:46,754 -- BPR fold [3] iter 185: loss = 282.94147, delta_loss = 1.5532938, learn_rate = 2.4542924E-15
[DEBUG] 2018-05-22 11:38:46,769 -- BPR fold [4] iter 183: loss = 371.04306, delta_loss = -1.9051957, learn_rate = 6.862425E-20
[DEBUG] 2018-05-22 11:38:46,805 -- BPR fold [6] iter 183: loss = 339.6776, delta_loss = -3.575748, learn_rate = 5.4506868E-17
[DEBUG] 2018-05-22 11:38:46,870 -- BPR fold [1] iter 184: loss = 374.79007, delta_loss = -13.395761, learn_rate = 5.723221E-17
[DEBUG] 2018-05-22 11:38:46,881 -- BPR fold [7] iter 184: loss = 308.35123, delta_loss = 3.1643434, learn_rate = 2.7253434E-17
[DEBUG] 2018-05-22 11:38:46,888 -- BPR fold [5] iter 185: loss = 282.90112, delta_loss = 0.012002085, learn_rate = 2.4542924E-15
[DEBUG] 2018-05-22 11:38:46,955 -- BPR fold [9] iter 185: loss = 302.4588, delta_loss = 4.295234, learn_rate = 1.4714088E-18
[DEBUG] 2018-05-22 11:38:46,957 -- BPR fold [8] iter 184: loss = 311.4434, delta_loss = 1.9332813, learn_rate = 2.9428177E-18
[DEBUG] 2018-05-22 11:38:46,969 -- BPR fold [2] iter 184: loss = 326.77332, delta_loss = 1.9772978, learn_rate = 1.2018765E-16
[DEBUG] 2018-05-22 11:38:46,980 -- BPR fold [3] iter 186: loss = 287.74292, delta_loss = -4.8014336, learn_rate = 2.5770071E-15
[DEBUG] 2018-05-22 11:38:46,983 -- BPR fold [10] iter 180: loss = 360.14786, delta_loss = 7.2213073, learn_rate = 1.1528873E-18
[DEBUG] 2018-05-22 11:38:46,988 -- BPR fold [4] iter 184: loss = 368.37494, delta_loss = 2.6681306, learn_rate = 3.4312124E-20
[DEBUG] 2018-05-22 11:38:47,034 -- BPR fold [6] iter 184: loss = 331.23984, delta_loss = 8.437786, learn_rate = 2.7253434E-17
[DEBUG] 2018-05-22 11:38:47,080 -- BPR fold [7] iter 185: loss = 307.34558, delta_loss = 1.0056642, learn_rate = 2.8616105E-17
[DEBUG] 2018-05-22 11:38:47,084 -- BPR fold [1] iter 185: loss = 362.89172, delta_loss = 11.89833, learn_rate = 2.8616105E-17
[DEBUG] 2018-05-22 11:38:47,092 -- BPR fold [5] iter 186: loss = 279.3655, delta_loss = 3.5356228, learn_rate = 2.5770071E-15
[DEBUG] 2018-05-22 11:38:47,160 -- BPR fold [2] iter 185: loss = 334.80176, delta_loss = -8.028435, learn_rate = 1.2619703E-16
[DEBUG] 2018-05-22 11:38:47,161 -- BPR fold [9] iter 186: loss = 304.95523, delta_loss = -2.4964185, learn_rate = 1.5449793E-18
[DEBUG] 2018-05-22 11:38:47,164 -- BPR fold [8] iter 185: loss = 311.5752, delta_loss = -0.13182324, learn_rate = 3.0899586E-18
[DEBUG] 2018-05-22 11:38:47,204 -- BPR fold [3] iter 187: loss = 284.61716, delta_loss = 3.125769, learn_rate = 1.2885036E-15
[DEBUG] 2018-05-22 11:38:47,209 -- BPR fold [10] iter 181: loss = 363.8165, delta_loss = -3.6686323, learn_rate = 1.2105317E-18
[DEBUG] 2018-05-22 11:38:47,209 -- BPR fold [4] iter 185: loss = 363.7706, delta_loss = 4.60433, learn_rate = 3.602773E-20
[DEBUG] 2018-05-22 11:38:47,227 -- BPR fold [6] iter 185: loss = 335.2471, delta_loss = -4.007254, learn_rate = 2.8616105E-17
[DEBUG] 2018-05-22 11:38:47,267 -- BPR fold [1] iter 186: loss = 372.1268, delta_loss = -9.235085, learn_rate = 3.0046912E-17
[DEBUG] 2018-05-22 11:38:47,283 -- BPR fold [7] iter 186: loss = 307.9785, delta_loss = -0.6329151, learn_rate = 3.0046912E-17
[DEBUG] 2018-05-22 11:38:47,285 -- BPR fold [5] iter 187: loss = 286.08182, delta_loss = -6.7163215, learn_rate = 2.7058573E-15
[DEBUG] 2018-05-22 11:38:47,346 -- BPR fold [9] iter 187: loss = 303.03244, delta_loss = 1.9227855, learn_rate = 7.7248965E-19
[DEBUG] 2018-05-22 11:38:47,356 -- BPR fold [2] iter 186: loss = 328.04904, delta_loss = 6.7526965, learn_rate = 6.3098515E-17
[DEBUG] 2018-05-22 11:38:47,386 -- BPR fold [8] iter 186: loss = 314.42673, delta_loss = -2.8515337, learn_rate = 1.5449793E-18
[DEBUG] 2018-05-22 11:38:47,402 -- BPR fold [4] iter 186: loss = 370.1701, delta_loss = -6.3995113, learn_rate = 3.7829115E-20
[DEBUG] 2018-05-22 11:38:47,406 -- BPR fold [3] iter 188: loss = 288.16458, delta_loss = -3.547432, learn_rate = 1.3529287E-15
[DEBUG] 2018-05-22 11:38:47,417 -- BPR fold [10] iter 182: loss = 368.0889, delta_loss = -4.2723866, learn_rate = 6.0526584E-19
[DEBUG] 2018-05-22 11:38:47,433 -- BPR fold [6] iter 186: loss = 337.76892, delta_loss = -2.5218248, learn_rate = 1.4308052E-17
[DEBUG] 2018-05-22 11:38:47,458 -- BPR fold [1] iter 187: loss = 364.2699, delta_loss = 7.856928, learn_rate = 1.5023456E-17
[DEBUG] 2018-05-22 11:38:47,504 -- BPR fold [5] iter 188: loss = 282.86765, delta_loss = 3.2141757, learn_rate = 1.3529287E-15
[DEBUG] 2018-05-22 11:38:47,523 -- BPR fold [7] iter 187: loss = 307.78824, delta_loss = 0.19023807, learn_rate = 1.5023456E-17
[DEBUG] 2018-05-22 11:38:47,570 -- BPR fold [9] iter 188: loss = 303.88095, delta_loss = -0.8485276, learn_rate = 8.1111413E-19
[DEBUG] 2018-05-22 11:38:47,587 -- BPR fold [2] iter 187: loss = 323.10574, delta_loss = 4.943312, learn_rate = 6.625344E-17
[DEBUG] 2018-05-22 11:38:47,597 -- BPR fold [8] iter 187: loss = 311.01147, delta_loss = 3.4152627, learn_rate = 7.7248965E-19
[DEBUG] 2018-05-22 11:38:47,624 -- BPR fold [3] iter 189: loss = 285.31107, delta_loss = 2.8535223, learn_rate = 6.7646433E-16
[DEBUG] 2018-05-22 11:38:47,634 -- BPR fold [6] iter 187: loss = 333.5952, delta_loss = 4.173703, learn_rate = 7.154026E-18
[DEBUG] 2018-05-22 11:38:47,640 -- BPR fold [4] iter 187: loss = 361.86737, delta_loss = 8.302738, learn_rate = 1.8914557E-20
[DEBUG] 2018-05-22 11:38:47,641 -- BPR fold [10] iter 183: loss = 371.0687, delta_loss = -2.9798183, learn_rate = 3.0263292E-19
[DEBUG] 2018-05-22 11:38:47,698 -- BPR fold [1] iter 188: loss = 365.29733, delta_loss = -1.0274475, learn_rate = 1.5774629E-17
[DEBUG] 2018-05-22 11:38:47,724 -- BPR fold [5] iter 189: loss = 285.4881, delta_loss = -2.6204438, learn_rate = 1.4205752E-15
[DEBUG] 2018-05-22 11:38:47,745 -- BPR fold [7] iter 188: loss = 309.4844, delta_loss = -1.6961559, learn_rate = 1.5774629E-17
[DEBUG] 2018-05-22 11:38:47,783 -- BPR fold [2] iter 188: loss = 325.2936, delta_loss = -2.1878614, learn_rate = 6.9566115E-17
[DEBUG] 2018-05-22 11:38:47,799 -- BPR fold [9] iter 189: loss = 300.38736, delta_loss = 3.4935963, learn_rate = 4.0555706E-19
[DEBUG] 2018-05-22 11:38:47,810 -- BPR fold [8] iter 188: loss = 316.1232, delta_loss = -5.1117096, learn_rate = 8.1111413E-19
[DEBUG] 2018-05-22 11:38:47,853 -- BPR fold [10] iter 184: loss = 362.7198, delta_loss = 8.34892, learn_rate = 1.5131646E-19
